IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
361 140 0.000000 -2.944837
361 37 0.000000 0.971373
361 131 0.000000 18.621884
361 57 0.000000 40.747701
361 118 0.000000 -47.739637
361 35 0.000000 0.709677
361 93 0.000000 -45.349646
361 44 0.000000 64.433555
361 39 0.000000 42.762500
361 55 0.000000 -54.194340
361 88 0.000000 -23.284823
361 47 0.000000 13.600240
361 100 0.000000 23.773333
361 62 0.000000 64.444608
361 136 0.000000 -2.419716
361 77 0.000000 -3.754391
361 130 0.000000 -18.170076
361 147 0.000000 16.744336
361 109 0.000000 58.000000
361 74 0.000000 50.003223
361 138 0.000000 56.434000
361 102 0.000000 77.000000
361 60 0.000000 67.268000
361 105 0.000000 -0.145612
361 82 0.000000 -15.588643
361 49 0.000000 56.735500
361 81 0.000000 -26.541585
361 99 0.000000 -90.742854
361 106 0.000000 50.500000
361 132 0.000000 8.423633
361 76 0.000000 -55.775453
361 42 0.000000 25.552061
361 116 0.000000 -62.676186
361 90 0.000000 30.608086
361 112 0.000000 -10.388973
361 83 0.000000 42.132447
361 50 0.000000 51.241421
361 86 0.000000 -41.314939
361 69 0.000000 -4.249229
361 133 0.000000 14.975551
361 126 0.000000 2.657044
361 115 0.000000 43.745292
361 36 0.000000 21.662590
361 71 0.000000 39.955083
361 127 0.000000 -39.812873
361 121 0.000000 -19.612500
361 108 0.000000 -0.801215
361 31 0.000000 -15.216438
361 80 0.000000 54.105073
361 135 0.000000 0.316686
361 63 0.000000 22.935650
361 46 0.000000 51.430843
361 92 0.000000 30.455899
361 104 0.000000 33.236159
361 141 0.000000 -2.103678
361 145 0.000000 -72.815188
361 45 0.000000 -7.543114
361 65 0.000000 -25.595490
361 144 0.000000 47.220388
361 54 0.000000 49.352658
361 34 0.000000 -61.204094
361 111 0.000000 -75.133904
361 120 0.000000 -79.515538
361 95 0.000000 -79.537525
361 38 0.000000 -108.094815
361 78 0.000000 -137.733500
361 107 0.000000 -34.952332
361 96 0.000000 -43.912500
421 54 0.000000 11.589712
421 144 0.000000 12.625824
421 104 0.000000 12.417952
421 92 0.000000 12.625824
421 46 0.000000 12.213328
421 63 0.000000 13.454064
421 80 0.000000 12.417952
421 71 0.000000 11.797584
421 36 0.000000 10.553600
421 115 0.000000 11.589712
421 50 0.000000 12.625824
421 83 0.000000 12.005456
421 90 0.000000 11.589712
421 42 0.000000 11.797584
421 106 0.000000 9.933232
421 49 0.000000 12.417952
421 60 0.000000 11.589712
421 102 0.000000 12.417952
421 138 0.000000 12.833696
421 74 0.000000 12.005456
421 109 0.000000 13.041568
421 62 0.000000 11.381840
421 100 0.000000 12.213328
421 44 0.000000 10.969344
421 57 0.000000 12.417952
421 150 0.000000 12.213328
421 98 0.000000 12.005456
421 66 0.000000 12.005456
421 148 0.000000 11.589712
421 68 0.000000 10.553600
421 123 0.000000 12.005456
421 85 0.000000 11.797584
421 128 0.000000 12.417952
421 72 3.035603 18.671441
421 103 2.828543 17.214881
421 59 2.828543 17.214881
421 79 3.294631 20.493569
421 41 3.087571 19.037009
421 117 3.242663 20.128001
421 124 5.427930 17.211719
421 87 5.883462 19.033847
421 32 5.245146 16.480583
421 58 5.883451 19.033805
421 84 5.700667 18.302669
421 64 5.155171 16.120685
421 89 6.246213 20.484850
421 119 6.246213 20.484850
421 134 5.699289 18.297154
421 149 6.610353 21.941410
421 110 6.337605 20.850418
421 40 6.246213 20.484850
421 51 6.428997 21.215986
421 101 5.882073 19.028290
421 142 5.699289 18.297154
421 61 6.701745 22.306978
421 53 5.790681 18.662722
421 33 6.156494 20.125975
421 94 6.518961 21.575842
421 114 5.792059 18.668237
421 52 73.912062 129.148250
421 56 0.000000 49.500000
421 39 0.000000 66.000000
421 35 0.709677 24.129106
421 143 0.000000 61.500000
421 48 0.000000 116.233600
421 73 0.000000 70.500000
421 113 0.000000 81.000000
421 137 0.000000 81.000000
421 140 0.000000 78.000000
421 37 0.000000 79.274043
421 118 0.000000 87.000000
421 147 0.000000 139.675080
421 105 0.000000 82.500000
421 81 0.000000 79.500000
421 132 0.000000 121.063987
421 108 0.000000 76.500000
421 107 0.000000 76.500000
421 120 0.000000 76.500000
421 135 0.000000 74.893419
421 99 0.000000 87.000000
421 82 0.000000 73.500000
421 130 0.000000 76.500000
421 77 0.000000 75.000000
421 88 0.000000 78.000000
421 55 0.000000 90.000000
421 43 0.000000 88.500000
421 139 0.000000 78.000000
421 146 0.000000 85.500000
421 125 0.000000 87.000000
421 141 0.000000 24.494674
421 70 0.000000 88.500000
421 129 0.000000 87.000000
421 75 0.000000 81.000000
421 122 0.000000 87.778994
421 97 0.000000 88.872560
421 91 0.000000 76.500000
