IT_NO ID WAGE HOUSING_VALUE LIQUIDITY
40 663 5.000000 500.000000 15.492042
40 658 5.000000 500.000000 15.490067
40 656 5.000000 500.000000 18.441189
40 653 5.000000 500.000000 15.491670
40 651 5.000000 500.000000 15.491719
40 647 5.000000 500.000000 15.490995
40 646 5.000000 500.000000 15.489993
40 643 5.000000 500.000000 18.440715
40 640 5.000000 500.000000 15.491113
40 637 5.000000 500.000000 15.489758
40 635 5.000000 500.000000 15.491033
40 633 5.000000 500.000000 15.489968
40 628 5.000000 500.000000 15.490625
40 625 5.000000 500.000000 15.492021
40 622 5.000000 500.000000 15.489692
40 620 5.000000 500.000000 15.490760
40 619 5.000000 500.000000 15.491089
40 617 5.000000 500.000000 18.439798
40 614 5.000000 500.000000 15.489538
40 612 5.000000 500.000000 18.440142
40 608 5.000000 500.000000 18.440474
40 607 5.000000 500.000000 18.440597
40 606 5.000000 500.000000 15.491737
40 605 5.000000 500.000000 15.489830
40 603 5.000000 500.000000 15.491065
40 602 5.000000 500.000000 15.491299
40 600 5.000000 500.000000 15.490553
40 597 5.000000 500.000000 15.491047
40 596 5.000000 500.000000 15.491070
40 595 5.000000 500.000000 15.490958
40 593 5.000000 500.000000 15.490566
40 591 5.000000 500.000000 15.490051
40 589 5.000000 500.000000 15.490563
40 588 5.000000 500.000000 15.489830
40 586 5.000000 500.000000 15.489466
40 585 5.000000 500.000000 18.440954
40 584 5.000000 500.000000 18.440054
40 583 5.000000 500.000000 15.490785
40 579 5.000000 500.000000 15.489091
40 578 5.000000 500.000000 15.490142
40 577 5.000000 500.000000 18.440831
40 573 5.000000 500.000000 15.490274
40 572 5.000000 500.000000 15.491369
40 571 5.000000 500.000000 15.490117
40 570 5.000000 500.000000 15.490422
40 568 5.000000 500.000000 15.491046
40 567 5.000000 500.000000 15.491554
40 562 5.000000 500.000000 15.491268
40 560 5.000000 500.000000 18.441309
40 559 5.000000 500.000000 15.490008
40 558 5.000000 500.000000 18.440928
40 555 5.000000 500.000000 15.490368
40 554 5.000000 500.000000 15.490621
40 553 5.000000 500.000000 15.491548
40 547 5.000000 500.000000 18.441147
40 542 5.000000 500.000000 18.441264
40 541 5.000000 500.000000 15.489701
40 539 5.000000 500.000000 15.489773
40 536 5.000000 500.000000 18.439915
40 534 5.000000 500.000000 15.491522
40 532 5.000000 500.000000 15.490792
40 528 5.000000 500.000000 15.489217
40 526 5.000000 500.000000 15.490565
40 525 5.000000 500.000000 15.490773
40 524 5.000000 500.000000 15.491083
40 523 5.000000 500.000000 15.492008
40 515 5.000000 500.000000 15.490875
40 506 5.000000 500.000000 15.490319
40 500 5.000000 500.000000 15.490805
40 499 5.000000 500.000000 15.490927
40 496 5.000000 500.000000 15.490900
40 494 5.000000 500.000000 15.489643
40 493 5.000000 500.000000 15.490117
40 491 5.000000 500.000000 15.491103
40 490 5.000000 500.000000 15.490887
40 487 5.000000 500.000000 15.489868
40 486 5.000000 500.000000 15.492078
40 484 5.000000 500.000000 15.490943
40 482 5.000000 500.000000 18.440676
40 481 5.000000 500.000000 15.491021
40 477 5.000000 500.000000 15.491581
40 476 5.000000 500.000000 15.490517
40 475 5.000000 500.000000 15.489804
40 474 5.000000 500.000000 15.491387
40 469 5.000000 500.000000 15.490133
40 467 5.000000 500.000000 15.491222
40 458 5.000000 500.000000 15.490242
40 457 5.000000 500.000000 15.490427
40 454 5.000000 500.000000 15.490665
40 452 5.000000 500.000000 15.490691
40 442 5.000000 500.000000 15.491023
40 439 5.000000 500.000000 15.489952
40 435 5.000000 500.000000 18.441196
40 434 5.000000 500.000000 15.490311
40 430 5.000000 500.000000 15.491141
40 424 5.000000 500.000000 15.490687
40 423 5.000000 500.000000 15.490585
40 419 5.000000 500.000000 15.490019
40 414 5.000000 500.000000 15.491271
40 413 5.000000 500.000000 15.491843
40 412 5.000000 500.000000 15.490898
40 411 5.000000 500.000000 15.491749
40 410 5.000000 500.000000 18.439905
40 408 5.000000 500.000000 18.440842
40 407 5.000000 500.000000 15.489703
40 406 5.000000 500.000000 15.490674
40 403 5.000000 500.000000 15.491804
40 401 5.000000 500.000000 18.440930
40 400 5.000000 500.000000 15.491831
40 399 5.000000 500.000000 15.490284
40 398 5.000000 500.000000 15.491383
40 395 5.000000 500.000000 15.489773
40 389 5.000000 500.000000 15.490927
40 388 5.000000 500.000000 18.440968
40 387 5.000000 500.000000 15.491052
40 379 5.000000 500.000000 15.489993
40 378 5.000000 500.000000 15.491766
40 377 5.000000 500.000000 15.490603
40 375 5.000000 500.000000 15.491856
40 374 5.000000 500.000000 18.440497
40 373 5.000000 500.000000 15.489550
40 371 5.000000 500.000000 15.490749
40 367 5.000000 500.000000 15.489723
40 365 5.000000 500.000000 15.491399
40 364 5.000000 500.000000 15.490938
40 361 5.000000 500.000000 15.491065
40 359 5.000000 500.000000 15.491421
40 355 5.000000 500.000000 15.491018
40 354 5.000000 500.000000 15.490203
40 352 5.000000 500.000000 15.491369
40 351 5.000000 500.000000 15.491300
40 347 5.000000 500.000000 15.491200
40 346 5.000000 500.000000 15.491793
40 345 5.000000 500.000000 15.490273
40 342 5.000000 500.000000 15.489355
40 341 5.000000 500.000000 15.490400
40 334 5.000000 500.000000 15.492115
40 332 5.000000 500.000000 15.491262
40 330 5.000000 500.000000 15.490127
40 329 5.000000 500.000000 15.489935
40 328 5.000000 500.000000 15.490696
40 326 5.000000 500.000000 15.491159
40 325 5.000000 500.000000 15.491544
40 324 5.000000 500.000000 15.490644
40 322 5.000000 500.000000 15.489892
40 321 5.000000 500.000000 18.441264
40 320 5.000000 500.000000 15.490837
40 317 5.000000 500.000000 15.490691
40 316 5.000000 500.000000 15.491810
40 306 5.000000 500.000000 15.489867
40 304 5.000000 500.000000 15.491188
40 298 5.000000 500.000000 15.491237
40 297 5.000000 500.000000 15.491667
40 295 5.000000 500.000000 15.489618
40 293 5.000000 500.000000 15.490856
40 291 5.000000 500.000000 15.490494
40 290 5.000000 500.000000 15.491021
40 288 5.000000 500.000000 15.491804
40 286 5.000000 500.000000 15.491161
40 284 5.000000 500.000000 18.441115
40 281 5.000000 500.000000 18.440212
40 278 5.000000 500.000000 15.491013
40 276 5.000000 500.000000 15.491002
40 272 5.000000 500.000000 18.441316
40 271 5.000000 500.000000 15.491621
40 267 5.000000 500.000000 15.491230
40 261 5.000000 500.000000 18.440330
40 260 5.000000 500.000000 15.490748
40 259 5.000000 500.000000 18.439736
40 258 5.000000 500.000000 18.439826
40 253 5.000000 500.000000 15.492115
40 252 5.000000 500.000000 15.491140
40 249 5.000000 500.000000 15.490665
40 248 5.000000 500.000000 15.490819
40 247 5.000000 500.000000 15.489854
40 245 5.000000 500.000000 18.441413
40 235 5.000000 500.000000 15.490602
40 231 5.000000 500.000000 15.491540
40 228 5.000000 500.000000 15.490858
40 223 5.000000 500.000000 15.490895
40 222 5.000000 500.000000 15.490819
40 221 5.000000 500.000000 15.490176
40 217 5.000000 500.000000 15.490465
40 214 5.000000 500.000000 15.491616
40 213 5.000000 500.000000 15.490450
40 211 5.000000 500.000000 18.441130
40 210 5.000000 500.000000 15.490409
40 207 5.000000 500.000000 15.491649
40 206 5.000000 500.000000 15.491931
40 204 5.000000 500.000000 15.490517
40 203 5.000000 500.000000 18.440307
40 199 5.000000 500.000000 15.490300
40 198 5.000000 500.000000 15.490096
40 191 5.000000 500.000000 15.492001
40 189 5.000000 500.000000 15.491032
40 188 5.000000 500.000000 18.441309
40 183 5.000000 500.000000 18.440606
40 182 5.000000 500.000000 15.491018
40 181 5.000000 500.000000 15.491190
40 180 5.000000 500.000000 18.440971
40 178 5.000000 500.000000 18.440571
40 176 5.000000 500.000000 15.490625
40 174 5.000000 500.000000 15.491278
40 173 5.000000 500.000000 15.490867
40 172 5.000000 500.000000 15.490995
40 171 5.000000 500.000000 15.490349
40 168 5.000000 500.000000 15.490636
40 167 5.000000 500.000000 15.490991
40 164 5.000000 500.000000 15.491241
40 161 5.000000 500.000000 18.440009
40 160 5.000000 500.000000 18.440750
40 159 5.000000 500.000000 15.489841
40 157 5.000000 500.000000 15.490379
40 156 5.000000 500.000000 15.489804
40 154 5.000000 500.000000 18.440715
40 151 5.000000 500.000000 15.490773
40 150 5.000000 500.000000 15.491212
40 139 5.000000 500.000000 18.441468
40 135 5.000000 500.000000 15.491033
40 134 5.000000 500.000000 15.490303
40 132 5.000000 500.000000 15.491652
40 128 5.000000 500.000000 18.440456
40 127 5.000000 500.000000 18.440230
40 126 5.000000 500.000000 18.440825
40 122 5.000000 500.000000 18.441138
40 116 5.000000 500.000000 15.489912
40 115 5.000000 500.000000 15.489608
40 114 5.000000 500.000000 15.489524
40 111 5.000000 500.000000 15.490565
40 109 5.000000 500.000000 15.489396
40 108 5.000000 500.000000 15.491065
40 107 5.000000 500.000000 18.440326
40 106 5.000000 500.000000 15.491741
40 105 5.000000 500.000000 15.491756
40 104 5.000000 500.000000 15.490550
40 102 5.000000 500.000000 15.490341
40 100 5.000000 500.000000 15.491902
40 98 5.000000 500.000000 15.490485
40 92 5.000000 500.000000 18.440603
40 88 5.000000 500.000000 15.490895
40 85 5.000000 500.000000 15.489550
40 84 5.000000 500.000000 15.491066
40 82 5.000000 500.000000 15.490976
40 81 5.000000 500.000000 18.440715
40 79 5.000000 500.000000 18.441387
40 78 5.000000 500.000000 15.491013
40 76 5.000000 500.000000 15.490887
40 75 5.000000 500.000000 18.440987
40 68 5.000000 500.000000 18.441207
40 67 5.000000 500.000000 15.489812
40 64 5.000000 500.000000 18.440842
40 63 5.000000 500.000000 15.491506
40 61 5.000000 500.000000 15.491033
40 60 5.000000 500.000000 15.491560
40 55 5.000000 500.000000 18.440335
40 52 5.000000 500.000000 15.490677
40 49 5.000000 500.000000 18.440646
40 47 5.000000 500.000000 15.490241
40 44 5.000000 500.000000 15.490715
40 43 5.000000 500.000000 15.490995
40 42 5.000000 500.000000 18.440027
40 40 5.000000 500.000000 15.491741
40 39 5.000000 500.000000 15.492091
40 37 5.000000 500.000000 18.440566
40 34 5.000000 500.000000 15.491341
40 32 5.000000 500.000000 18.441570
40 30 5.000000 500.000000 15.490158
40 26 5.000000 500.000000 18.440846
40 24 5.000000 500.000000 15.491769
40 23 5.000000 500.000000 21.390904
40 468 5.000000 500.000000 21.390857
40 535 5.000000 500.000000 21.390814
40 667 5.000000 500.000000 21.390887
40 25 5.000000 500.000000 16.049048
40 59 5.000000 500.000000 18.999354
40 69 5.000000 500.000000 18.999147
40 71 5.000000 500.000000 16.049529
40 113 5.000000 500.000000 16.049101
40 119 5.000000 500.000000 16.049769
40 121 5.000000 500.000000 16.050151
40 124 5.000000 500.000000 16.049796
40 169 5.000000 500.000000 16.049031
40 179 5.000000 500.000000 16.049769
40 185 5.000000 500.000000 16.049340
40 186 5.000000 500.000000 16.049464
40 195 5.000000 500.000000 16.050471
40 212 5.000000 500.000000 18.999206
40 218 5.000000 500.000000 16.049851
40 225 5.000000 500.000000 16.048041
40 237 5.000000 500.000000 16.049750
40 238 5.000000 500.000000 16.049079
40 242 5.000000 500.000000 16.049237
40 251 5.000000 500.000000 16.049460
40 256 5.000000 500.000000 16.049556
40 263 5.000000 500.000000 18.999572
40 264 5.000000 500.000000 16.049449
40 265 5.000000 500.000000 16.049015
40 280 5.000000 500.000000 18.999197
40 283 5.000000 500.000000 16.049086
40 294 5.000000 500.000000 18.999550
40 299 5.000000 500.000000 16.048779
40 312 5.000000 500.000000 16.050320
40 314 5.000000 500.000000 16.049597
40 319 5.000000 500.000000 16.049587
40 327 5.000000 500.000000 16.050258
40 335 5.000000 500.000000 16.050040
40 337 5.000000 500.000000 16.048484
40 340 5.000000 500.000000 16.050306
40 350 5.000000 500.000000 16.049832
40 358 5.000000 500.000000 16.049991
40 381 5.000000 500.000000 18.999681
40 383 5.000000 500.000000 18.999476
40 386 5.000000 500.000000 16.048664
40 393 5.000000 500.000000 16.048944
40 415 5.000000 500.000000 16.049516
40 443 5.000000 500.000000 16.049015
40 448 5.000000 500.000000 16.048016
40 451 5.000000 500.000000 16.049439
40 453 5.000000 500.000000 16.048084
40 459 5.000000 500.000000 16.050396
40 462 5.000000 500.000000 16.050017
40 465 5.000000 500.000000 16.049459
40 466 5.000000 500.000000 16.048148
40 471 5.000000 500.000000 16.049577
40 473 5.000000 500.000000 16.048807
40 492 5.000000 500.000000 16.048473
40 501 5.000000 500.000000 16.048642
40 504 5.000000 500.000000 16.048465
40 508 5.000000 500.000000 18.998713
40 511 5.000000 500.000000 16.047820
40 519 5.000000 500.000000 16.048578
40 522 5.000000 500.000000 16.050008
40 543 5.000000 500.000000 16.049208
40 546 5.000000 500.000000 16.048156
40 615 5.000000 500.000000 18.998888
40 616 5.000000 500.000000 16.049486
40 636 5.000000 500.000000 16.049359
40 639 5.000000 500.000000 18.998860
40 641 5.000000 500.000000 16.049529
40 645 5.000000 500.000000 16.049154
40 650 5.000000 500.000000 18.999063
40 655 5.000000 500.000000 16.050271
40 662 5.000000 500.000000 16.048556
40 670 5.000000 500.000000 16.050650
40 679 5.000000 500.000000 18.999020
40 699 5.000000 500.000000 16.050170
40 713 5.000000 500.000000 16.049605
40 737 5.000000 500.000000 16.049993
40 717 5.000000 500.000000 16.752548
40 627 5.000000 500.000000 16.752642
40 618 5.000000 500.000000 16.752365
40 610 5.000000 500.000000 16.752230
40 581 5.000000 500.000000 16.752081
40 436 5.000000 500.000000 16.752765
40 357 5.000000 500.000000 16.752465
40 356 5.000000 500.000000 19.702198
40 282 5.000000 500.000000 16.751824
40 279 5.000000 500.000000 16.752653
40 268 5.000000 500.000000 16.753309
40 170 5.000000 500.000000 16.751437
40 138 5.000000 500.000000 16.750846
40 130 5.000000 500.000000 16.752875
40 117 5.000000 500.000000 16.751661
40 86 5.000000 500.000000 16.750330
40 50 5.000000 500.000000 16.750399
40 33 5.000000 500.000000 16.522524
40 41 5.000000 500.000000 19.472888
40 97 5.000000 500.000000 16.523129
40 110 5.000000 500.000000 16.522863
40 118 5.000000 500.000000 16.522597
40 131 5.000000 500.000000 16.522657
40 200 5.000000 500.000000 19.472031
40 202 5.000000 500.000000 16.522147
40 227 5.000000 500.000000 16.523123
40 233 5.000000 500.000000 16.523648
40 348 5.000000 500.000000 16.523630
40 409 5.000000 500.000000 16.521743
40 418 5.000000 500.000000 16.522682
40 427 5.000000 500.000000 19.473264
40 429 5.000000 500.000000 16.522729
40 503 5.000000 500.000000 16.522043
40 507 5.000000 500.000000 18.999465
40 514 5.000000 500.000000 16.523630
40 521 5.000000 500.000000 16.522409
40 538 5.000000 500.000000 16.522374
40 540 5.000000 500.000000 16.521970
40 621 5.000000 500.000000 16.521868
40 672 5.000000 500.000000 1.243374
40 661 5.000000 500.000000 1.440831
40 626 5.000000 500.000000 1.440897
40 609 5.000000 500.000000 1.437156
40 563 5.000000 500.000000 1.440970
40 498 5.000000 500.000000 1.440831
40 464 5.000000 500.000000 1.440350
40 446 5.000000 500.000000 1.440613
40 440 5.000000 500.000000 1.440350
40 417 5.000000 500.000000 1.251997
40 384 5.000000 500.000000 2.894029
40 360 5.000000 500.000000 1.440239
40 308 5.000000 500.000000 18.440660
40 257 5.000000 500.000000 1.440613
40 215 5.000000 500.000000 1.440831
40 194 5.000000 500.000000 18.441130
40 177 5.000000 500.000000 2.894726
40 153 5.000000 500.000000 1.440970
40 145 5.000000 500.000000 2.894888
40 142 5.000000 500.000000 1.440831
40 140 5.000000 500.000000 1.440897
40 91 5.000000 500.000000 1.439829
40 53 5.000000 500.000000 1.441235
40 45 5.000000 500.000000 1.441235
40 28 5.000000 500.000000 1.069637
40 38 5.000000 500.000000 1.071200
40 46 5.000000 500.000000 1.067887
40 77 5.000000 500.000000 19.370531
40 83 5.000000 500.000000 1.071200
40 112 5.000000 500.000000 19.371006
40 120 5.000000 500.000000 1.070751
40 125 5.000000 500.000000 1.070092
40 129 5.000000 500.000000 1.066901
40 147 5.000000 500.000000 19.370009
40 155 5.000000 500.000000 1.070216
40 190 5.000000 500.000000 1.069637
40 209 5.000000 500.000000 1.070825
40 216 5.000000 500.000000 1.070216
40 226 5.000000 500.000000 1.069637
40 246 5.000000 500.000000 19.371259
40 255 5.000000 500.000000 1.070825
40 285 5.000000 500.000000 1.066664
40 292 5.000000 500.000000 19.370954
40 296 5.000000 500.000000 1.066901
40 300 5.000000 500.000000 19.371421
40 301 5.000000 500.000000 1.067887
40 302 5.000000 500.000000 1.066901
40 363 5.000000 500.000000 1.067887
40 368 5.000000 500.000000 19.370862
40 376 5.000000 500.000000 19.371598
40 463 5.000000 500.000000 1.067887
40 470 5.000000 500.000000 1.066901
40 472 5.000000 500.000000 1.070216
40 552 5.000000 500.000000 1.070905
40 659 5.000000 500.000000 1.069637
40 729 5.000000 500.000000 1.071200
40 736 5.000000 500.000000 1.255744
40 732 5.000000 500.000000 18.441345
40 718 5.000000 500.000000 1.254610
40 708 5.000000 500.000000 1.255163
40 686 5.000000 500.000000 1.251770
40 682 5.000000 500.000000 1.254610
40 678 5.000000 500.000000 1.255674
40 676 5.000000 500.000000 1.255443
40 673 5.000000 500.000000 1.255443
40 660 5.000000 500.000000 1.255744
40 654 5.000000 500.000000 1.255821
40 644 5.000000 500.000000 1.256103
40 638 5.000000 500.000000 1.255045
40 623 5.000000 500.000000 18.440817
40 604 5.000000 500.000000 1.256103
40 601 5.000000 500.000000 1.251997
40 592 5.000000 500.000000 1.255821
40 590 5.000000 500.000000 1.255674
40 587 5.000000 500.000000 1.255163
40 582 5.000000 500.000000 1.255163
40 576 5.000000 500.000000 1.251770
40 566 5.000000 500.000000 18.441365
40 565 5.000000 500.000000 1.251770
40 561 5.000000 500.000000 1.255443
40 551 5.000000 500.000000 1.255045
40 549 5.000000 500.000000 1.255443
40 548 5.000000 500.000000 1.254042
40 545 5.000000 500.000000 1.251770
40 537 5.000000 500.000000 1.251770
40 529 5.000000 500.000000 1.255045
40 516 5.000000 500.000000 1.255045
40 512 5.000000 500.000000 18.440970
40 505 5.000000 500.000000 1.251770
40 489 5.000000 500.000000 1.256103
40 485 5.000000 500.000000 18.440519
40 455 5.000000 500.000000 1.256103
40 450 5.000000 500.000000 1.254042
40 433 5.000000 500.000000 18.440987
40 431 5.000000 500.000000 18.440750
40 428 5.000000 500.000000 1.256103
40 396 5.000000 500.000000 18.440657
40 392 5.000000 500.000000 1.252938
40 390 5.000000 500.000000 1.255744
40 380 5.000000 500.000000 1.255821
40 369 5.000000 500.000000 18.440210
40 362 5.000000 500.000000 18.441264
40 353 5.000000 500.000000 18.441364
40 343 5.000000 500.000000 1.254042
40 338 5.000000 500.000000 1.251997
40 336 5.000000 500.000000 1.252938
40 333 5.000000 500.000000 1.251770
40 323 5.000000 500.000000 18.440533
40 315 5.000000 500.000000 1.251997
40 313 5.000000 500.000000 1.255045
40 309 5.000000 500.000000 18.441238
40 307 5.000000 500.000000 1.255163
40 274 5.000000 500.000000 1.254610
40 273 5.000000 500.000000 1.251997
40 269 5.000000 500.000000 18.440971
40 266 5.000000 500.000000 1.254610
40 243 5.000000 500.000000 1.255443
40 239 5.000000 500.000000 1.254042
40 234 5.000000 500.000000 1.255744
40 230 5.000000 500.000000 1.254610
40 229 5.000000 500.000000 18.440708
40 208 5.000000 500.000000 1.255744
40 205 5.000000 500.000000 1.254610
40 201 5.000000 500.000000 1.251997
40 193 5.000000 500.000000 1.251770
40 192 5.000000 500.000000 1.255163
40 158 5.000000 500.000000 1.254042
40 152 5.000000 500.000000 18.441339
40 143 5.000000 500.000000 1.255821
40 123 5.000000 500.000000 1.255163
40 93 5.000000 500.000000 18.440601
40 90 5.000000 500.000000 1.251997
40 87 5.000000 500.000000 1.254042
40 80 5.000000 500.000000 1.255163
40 74 5.000000 500.000000 1.256103
40 73 5.000000 500.000000 1.255045
40 62 5.000000 500.000000 1.252938
40 48 5.000000 500.000000 1.256103
40 36 5.000000 500.000000 1.255163
41 74 0.000000 500.000000 -0.326030
41 660 0.000000 500.000000 -0.326031
41 641 0.000000 500.000000 -0.277185
41 636 0.000000 500.000000 -0.277186
41 605 0.000000 500.000000 -0.279033
41 625 0.000000 500.000000 -0.279026
41 656 0.000000 500.000000 17.360787
41 727 0.000000 500.000000 -0.279030
41 642 0.000000 500.000000 -0.275958
41 701 0.000000 500.000000 -0.279893
41 763 0.000000 500.000000 0.146123
41 781 0.000000 500.000000 0.146192
41 807 0.000000 500.000000 0.144898
41 815 0.000000 500.000000 0.144898
41 805 0.000000 500.000000 2.925193
41 796 0.000000 500.000000 -0.032813
41 730 0.000000 500.000000 -0.277539
41 722 0.000000 500.000000 12.906480
41 696 0.000000 500.000000 12.907304
41 746 0.000000 500.000000 -0.033140
41 800 0.000000 500.000000 -0.033216
41 759 0.000000 500.000000 2.877374
41 758 0.000000 500.000000 0.149884
41 802 0.000000 500.000000 0.146489
41 810 0.000000 500.000000 0.145540
41 688 5.000000 500.000000 -0.326078
41 594 5.000000 500.000000 -0.326072
41 513 5.000000 500.000000 -0.313906
41 488 5.000000 500.000000 -0.326073
41 478 5.000000 500.000000 -0.326073
41 441 5.000000 500.000000 -0.326075
41 437 5.000000 500.000000 3.566885
41 426 5.000000 500.000000 -0.326073
41 422 5.000000 500.000000 -0.326073
41 339 5.000000 500.000000 -0.326075
41 197 5.000000 500.000000 -0.326073
41 72 5.000000 500.000000 -0.326072
41 29 5.000000 500.000000 -0.326075
41 31 5.000000 500.000000 -0.275966
41 54 5.000000 500.000000 -0.275960
41 65 5.000000 500.000000 -0.275960
41 144 5.000000 500.000000 21.798677
41 220 5.000000 500.000000 -0.275962
41 270 5.000000 500.000000 -0.266221
41 382 5.000000 500.000000 -0.275955
41 445 5.000000 500.000000 -0.275960
41 480 5.000000 500.000000 -0.275958
41 495 5.000000 500.000000 -0.275957
41 517 5.000000 500.000000 -0.266218
41 700 5.000000 500.000000 -0.275962
41 710 5.000000 500.000000 -0.279031
41 689 5.000000 500.000000 -0.279030
41 685 5.000000 500.000000 -0.279035
41 671 5.000000 500.000000 -0.279034
41 669 5.000000 500.000000 -0.279033
41 646 5.000000 500.000000 -0.279033
41 608 5.000000 500.000000 17.360072
41 586 5.000000 500.000000 -0.279035
41 577 5.000000 500.000000 17.360429
41 571 5.000000 500.000000 -0.279033
41 542 5.000000 500.000000 -0.269289
41 515 5.000000 500.000000 -0.279030
41 484 5.000000 500.000000 -0.279030
41 482 5.000000 500.000000 17.360274
41 476 5.000000 500.000000 -0.279031
41 454 5.000000 500.000000 -0.279031
41 419 5.000000 500.000000 -0.279033
41 410 5.000000 500.000000 17.359503
41 408 5.000000 500.000000 17.360441
41 399 5.000000 500.000000 -0.279032
41 374 5.000000 500.000000 17.360095
41 365 5.000000 500.000000 -0.279028
41 341 5.000000 500.000000 -0.279032
41 334 5.000000 500.000000 -0.279026
41 332 5.000000 500.000000 -0.279029
41 328 5.000000 500.000000 -0.279031
41 326 5.000000 500.000000 -0.279029
41 320 5.000000 500.000000 -0.279030
41 317 5.000000 500.000000 -0.279031
41 304 5.000000 500.000000 -0.279029
41 290 5.000000 500.000000 -0.279030
41 278 5.000000 500.000000 -0.279030
41 258 5.000000 500.000000 -0.269293
41 235 5.000000 500.000000 -0.279031
41 211 5.000000 500.000000 -0.269289
41 207 5.000000 500.000000 -0.279027
41 204 5.000000 500.000000 -0.279031
41 198 5.000000 500.000000 -0.279033
41 191 5.000000 500.000000 -0.279026
41 171 5.000000 500.000000 -0.279032
41 160 5.000000 500.000000 -0.269290
41 159 5.000000 500.000000 -0.279033
41 139 5.000000 500.000000 17.361066
41 127 5.000000 500.000000 17.359828
41 107 5.000000 500.000000 17.359924
41 106 5.000000 500.000000 -0.279027
41 105 5.000000 500.000000 -0.279027
41 98 5.000000 500.000000 -0.279031
41 85 5.000000 500.000000 -0.279034
41 82 5.000000 500.000000 -0.279030
41 44 5.000000 500.000000 -0.279031
41 30 5.000000 500.000000 -0.279032
41 24 5.000000 500.000000 -0.279027
41 71 5.000000 500.000000 -0.277185
41 113 5.000000 500.000000 -0.277187
41 179 5.000000 500.000000 -0.277185
41 195 5.000000 500.000000 -0.277182
41 212 5.000000 500.000000 18.477268
41 256 5.000000 500.000000 -0.277185
41 283 5.000000 500.000000 -0.277187
41 312 5.000000 500.000000 -0.277183
41 340 5.000000 500.000000 -0.277183
41 471 5.000000 500.000000 -0.277185
41 713 5.000000 500.000000 -0.277185
41 717 5.000000 500.000000 -0.274864
41 356 5.000000 500.000000 -0.265125
41 200 5.000000 500.000000 -0.265885
41 503 5.000000 500.000000 -0.275625
41 540 5.000000 500.000000 -0.275626
41 464 5.000000 500.000000 -0.325422
41 360 5.000000 500.000000 -0.325422
41 153 5.000000 500.000000 -0.325420
41 91 5.000000 500.000000 -0.325423
41 120 5.000000 500.000000 -0.326642
41 296 5.000000 500.000000 -0.326655
41 302 5.000000 500.000000 -0.326655
41 463 5.000000 500.000000 -0.326651
41 472 5.000000 500.000000 -0.326644
41 729 5.000000 500.000000 -0.326641
41 732 5.000000 500.000000 -0.269288
41 678 5.000000 500.000000 -0.326031
41 590 5.000000 500.000000 -0.326031
41 565 5.000000 500.000000 -0.326044
41 529 5.000000 500.000000 -0.326034
41 428 5.000000 500.000000 -0.326030
41 392 5.000000 500.000000 -0.326040
41 380 5.000000 500.000000 -0.326031
41 369 5.000000 500.000000 -0.269292
41 309 5.000000 500.000000 -0.269289
41 243 5.000000 500.000000 -0.326032
41 201 5.000000 500.000000 -0.326044
41 123 5.000000 500.000000 -0.326033
41 93 5.000000 500.000000 17.360199
41 36 5.000000 500.000000 -0.326033
41 208 5.000000 500.000000 15.211365
41 229 5.000000 500.000000 17.918770
41 230 5.000000 500.000000 15.210231
41 274 5.000000 500.000000 15.210231
41 307 5.000000 500.000000 15.210784
41 516 5.000000 500.000000 15.210666
41 551 5.000000 500.000000 15.210666
41 566 5.000000 500.000000 17.919428
41 623 5.000000 500.000000 17.918880
41 686 5.000000 500.000000 15.207392
41 368 5.000000 500.000000 19.180314
41 301 5.000000 500.000000 16.140437
41 300 5.000000 500.000000 19.180873
41 285 5.000000 500.000000 16.139214
41 255 5.000000 500.000000 16.143375
41 226 5.000000 500.000000 16.142187
41 194 5.000000 500.000000 17.919192
41 257 5.000000 500.000000 0.915335
41 308 5.000000 500.000000 17.918723
41 521 5.000000 500.000000 16.000471
41 429 5.000000 500.000000 16.000792
41 409 5.000000 500.000000 15.999806
41 348 5.000000 500.000000 16.001693
41 97 5.000000 500.000000 16.001191
41 41 5.000000 500.000000 18.950951
41 86 5.000000 500.000000 59.250330
41 138 5.000000 500.000000 59.250846
41 268 5.000000 500.000000 59.253309
41 357 5.000000 500.000000 59.252465
41 581 5.000000 500.000000 59.252081
41 662 5.000000 500.000000 15.858008
41 615 5.000000 500.000000 18.808339
41 522 5.000000 500.000000 15.859460
41 511 5.000000 500.000000 15.857271
41 466 5.000000 500.000000 15.857600
41 465 5.000000 500.000000 15.858910
41 459 5.000000 500.000000 15.859847
41 451 5.000000 500.000000 15.858891
41 319 5.000000 500.000000 15.859038
41 280 5.000000 500.000000 18.808649
41 237 5.000000 500.000000 15.859201
41 225 5.000000 500.000000 15.857493
41 121 5.000000 500.000000 15.859602
41 23 5.000000 500.000000 40.310502
41 42 5.000000 500.000000 17.918090
41 47 5.000000 500.000000 14.968304
41 64 5.000000 500.000000 17.918905
41 108 5.000000 500.000000 14.969127
41 115 5.000000 500.000000 14.967671
41 116 5.000000 500.000000 14.967974
41 122 5.000000 500.000000 17.919201
41 132 5.000000 500.000000 14.969715
41 150 5.000000 500.000000 14.969274
41 168 5.000000 500.000000 14.968699
41 176 5.000000 500.000000 14.968687
41 189 5.000000 500.000000 14.969095
41 203 5.000000 500.000000 17.918370
41 259 5.000000 500.000000 17.917799
41 267 5.000000 500.000000 14.969293
