IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
3061 4 5.232524 34 34 33000 0 34000 34460 0.005832
3061 7 5.232524 31 31 30000 0 31000 31400 0.005861
3061 13 5.232524 28 28 34397 0 28000 29967 0.005870
3081 5 5.232524 28 28 31000 0 28000 29220 0.005839
3081 12 5.232524 28 28 31000 0 28000 29220 0.005863
3081 6 5.232524 27 27 29000 0 27000 27980 0.005855
3081 15 5.237697 37 37 36000 0 37000 37520 0.005821
3081 9 5.237697 34 34 33000 0 34000 34460 0.005841
3081 8 5.237697 32 32 28000 0 32000 28800 0.005827
3081 10 5.237697 36 36 35000 0 36000 36500 0.005806
3081 11 5.237697 35 35 34000 0 35000 35480 0.005841
3081 4 5.237697 35 35 34000 0 35000 35480 0.005835
3081 7 5.237697 32 32 31000 0 32000 32420 0.005864
3081 13 5.237697 30 30 28000 0 30000 30160 0.005868
3081 14 5.237697 31 31 27000 0 31000 27900 0.005842
3101 14 5.237697 28 28 31000 0 28000 29220 0.005851
3101 5 5.242198 30 30 28000 0 30000 30160 0.005845
3101 12 5.242198 30 30 28000 0 30000 30160 0.005867
3101 6 5.242198 28 28 27000 0 28000 28340 0.005862
3101 15 5.242198 38 38 37000 0 38000 38540 0.005824
3101 9 5.242198 35 35 34000 0 35000 35480 0.005844
3101 10 5.242198 37 37 36000 0 37000 37520 0.005810
3101 11 5.242198 36 36 35000 0 36000 36500 0.005843
3101 4 5.242198 36 36 35000 0 36000 36500 0.005838
3101 7 5.242198 33 33 32000 0 33000 33440 0.005866
3101 13 5.242198 31 31 30000 0 31000 31400 0.005869
3101 8 5.237697 29 29 32000 0 29000 30240 0.005834
3121 12 5.244726 31 31 30000 0 31000 31400 0.005866
3121 14 5.244726 30 30 28000 0 30000 30160 0.005852
3121 6 5.244726 29 29 28000 0 29000 29360 0.005861
3121 15 5.244726 39 39 38000 0 39000 39560 0.005826
3121 9 5.244726 36 36 35000 0 36000 36500 0.005845
3121 10 5.244726 38 38 37000 0 38000 38540 0.005812
3121 4 5.244726 37 37 36000 0 37000 37520 0.005839
3121 7 5.244726 34 34 33000 0 34000 34460 0.005866
3121 13 5.244726 32 32 31000 0 32000 32420 0.005869
3121 8 5.244726 31 31 29000 0 31000 31180 0.005837
3121 11 5.244726 37 37 36000 0 37000 37520 0.005844
3121 5 5.244726 31 31 30000 0 31000 31400 0.005845
3141 12 5.247529 32 32 31000 0 32000 32420 0.005866
3141 10 5.247529 39 39 38000 0 39000 39560 0.005814
3141 4 5.247529 38 38 37000 0 38000 38540 0.005840
3141 8 5.247529 32 32 31000 0 32000 32420 0.005838
3141 5 5.247529 32 32 31000 0 32000 32420 0.005846
3141 11 5.247529 38 38 37000 0 38000 38540 0.005845
3141 13 5.247529 33 33 32000 0 33000 33440 0.005869
3141 7 5.247529 35 35 34000 0 35000 35480 0.005866
3141 9 5.247529 37 37 36000 0 37000 37520 0.005846
3141 15 5.247529 40 40 39000 0 40000 40580 0.005827
3141 6 5.247529 30 30 29000 0 30000 30380 0.005861
3141 14 5.247529 31 31 30000 0 31000 31400 0.005853
3161 4 5.247330 39 39 37993 7 39000 35100 0.005838
3161 7 5.247330 36 36 30601 4399 36000 32400 0.005863
3161 9 5.247330 38 38 37000 0 38000 38540 0.005844
3161 15 5.247330 41 41 39138 862 41000 36900 0.005826
3161 14 5.247330 32 32 31000 0 32000 32420 0.005850
3161 6 5.247330 31 31 30000 0 31000 31400 0.005858
3161 13 5.247330 34 34 33000 0 34000 34460 0.005866
3161 11 5.247330 39 39 38000 0 39000 39560 0.005843
3161 5 5.247330 33 33 32000 0 33000 33440 0.005843
3161 8 5.247330 33 33 32000 0 33000 33440 0.005836
3161 10 5.247330 40 40 39000 0 40000 40580 0.005812
3161 12 5.247330 33 33 32000 0 33000 33440 0.005863
3181 9 5.247680 39 39 35189 2811 39000 35100 0.005842
3181 5 5.247680 34 34 33000 0 34000 34460 0.005841
3181 12 5.247680 34 34 31867 1133 34000 30600 0.005861
3181 15 5.247330 37 37 28718 13144 37000 33300 0.005830
3181 7 5.247330 33 33 35248 5151 33000 29700 0.005870
3181 4 5.247330 36 36 38238 769 36000 36370 0.005844
3181 14 5.247680 33 33 32000 0 33000 33440 0.005848
3181 6 5.247680 32 32 31000 0 32000 32420 0.005856
3181 13 5.247680 35 35 34000 0 35000 35480 0.005863
3181 11 5.247680 40 40 35597 3403 40000 36000 0.005842
3181 8 5.247680 34 34 33000 0 34000 34460 0.005834
3181 10 5.247680 41 41 39776 224 41000 36900 0.005812
3201 10 5.247680 37 37 36742 4482 37000 33300 0.005816
3201 7 5.247330 30 30 31509 6642 30000 27000 0.005879
3201 15 5.247330 34 34 29575 20569 34000 30600 0.005834
3201 9 5.247680 36 36 36253 5558 36000 32400 0.005847
3201 4 5.252126 37 37 34899 1870 37000 33300 0.005847
3201 6 5.252126 33 33 32000 0 33000 33440 0.005858
3201 13 5.252126 36 36 30077 4923 36000 32400 0.005866
3201 8 5.252126 35 35 34000 0 35000 35480 0.005838
3201 14 5.252126 34 34 31879 1121 34000 30600 0.005851
3201 5 5.252126 35 35 31798 2202 35000 31500 0.005844
3201 12 5.247680 31 31 30548 4585 31000 27900 0.005869
3201 11 5.247680 36 36 33670 9733 36000 32400 0.005848
3221 15 5.247330 31 31 31873 22696 31000 27900 0.005839
3221 6 5.251718 34 34 33000 0 34000 34460 0.005856
3221 8 5.251718 36 36 35000 0 36000 36500 0.005835
3221 10 5.247680 34 34 35127 6355 34000 30600 0.005819
3221 7 5.247330 27 27 32014 4628 27000 27540 0.005891
3221 9 5.247680 33 33 33546 8012 33000 29700 0.005853
3221 4 5.252126 34 34 31719 7151 34000 30600 0.005852
3221 13 5.252126 33 33 34195 6728 33000 29700 0.005872
3221 14 5.252126 31 31 33912 1209 31000 31461 0.005858
3221 5 5.252126 32 32 31271 5931 32000 28800 0.005850
3221 12 5.247680 28 28 31224 4361 28000 25200 0.005879
3221 11 5.247680 33 33 26067 19666 33000 29700 0.005853
3241 15 5.247330 28 28 33210 20486 28000 25200 0.005846
3241 11 5.247680 30 30 35710 16956 30000 27000 0.005861
3241 5 5.252126 29 29 30643 7288 29000 26100 0.005856
3241 4 5.252126 31 31 29072 12079 31000 27900 0.005858
3241 9 5.247680 30 30 30827 10185 30000 27000 0.005861
3241 10 5.247680 31 31 34481 5874 31000 27900 0.005824
3241 8 5.245321 37 37 32427 3573 37000 33300 0.005828
3241 7 5.245321 28 28 31599 29 28000 28716 0.005887
3241 14 5.245321 32 32 32209 0 32000 32685 0.005848
3241 6 5.245321 35 35 34000 0 35000 35480 0.005846
3241 13 5.252126 30 30 32527 7201 30000 27000 0.005881
3241 12 5.247680 26 26 28257 4104 26000 23400 0.005887
3261 12 5.247680 24 24 30104 0 24000 25822 0.005898
3261 13 5.252126 27 27 35604 1597 27000 28561 0.005895
3261 8 5.245321 34 34 31933 8640 34000 30600 0.005831
3261 10 5.247680 28 28 34248 2626 28000 28987 0.005830
3261 9 5.247680 27 27 27228 12957 27000 24300 0.005869
3261 4 5.252126 28 28 30790 12289 28000 25200 0.005866
3261 5 5.252126 27 27 34654 1634 27000 28367 0.005864
3261 11 5.247680 27 27 36512 10444 27000 24300 0.005871
3261 15 5.247330 26 26 34449 14037 26000 23400 0.005853
3261 7 5.243648 29 29 28029 0 29000 29366 0.005881
3261 6 5.243648 36 36 30681 4319 36000 32400 0.005843
3261 14 5.243648 33 33 31453 547 33000 29700 0.005844
3281 6 5.243648 33 33 35804 4515 33000 29700 0.005848
3281 15 5.247330 24 24 34414 5623 24000 25520 0.005862
3281 11 5.247680 25 25 34549 2895 25000 26620 0.005882
3281 9 5.247680 25 25 33506 6451 25000 26056 0.005879
3281 12 5.248710 26 26 24000 0 26000 26080 0.005890
3281 7 5.248710 30 30 29000 0 30000 30380 0.005883
3281 5 5.248710 29 29 28634 0 29000 29499 0.005854
3281 10 5.248710 29 29 30626 0 29000 29937 0.005829
3281 13 5.248710 29 29 28597 0 29000 29491 0.005883
3281 8 5.245321 31 31 34782 7858 31000 27900 0.005836
3281 4 5.252126 26 26 34054 6235 26000 26987 0.005875
3281 14 5.243648 30 30 33547 0 30000 31380 0.005851
3301 6 5.243648 30 30 37515 0 30000 32253 0.005857
3301 9 5.247551 27 27 31451 0 27000 28519 0.005873
3301 7 5.247551 31 31 30000 0 31000 31400 0.005878
3301 5 5.247551 30 30 29000 0 30000 30380 0.005850
3301 10 5.247551 30 30 29000 0 30000 30380 0.005826
3301 13 5.247551 30 30 29000 0 30000 30380 0.005878
3301 14 5.247551 32 32 30000 0 32000 32200 0.005850
3301 4 5.247551 27 27 32235 0 27000 28691 0.005868
3301 12 5.247551 27 27 26000 0 27000 27320 0.005884
3301 11 5.247551 27 27 27895 0 27000 27736 0.005875
3301 15 5.247551 26 26 29623 0 26000 27317 0.005857
3301 8 5.245321 28 28 38858 0 28000 30948 0.005845
3321 6 5.248185 33 33 30000 0 33000 29700 0.005854
3321 9 5.248185 29 29 27000 0 29000 29140 0.005867
3321 7 5.248185 32 32 31000 0 32000 32420 0.005875
3321 5 5.248185 31 31 30000 0 31000 31400 0.005849
3321 10 5.248185 31 31 30000 0 31000 31400 0.005825
3321 13 5.248185 31 31 30000 0 31000 31400 0.005876
3321 4 5.248185 29 29 27000 0 29000 29140 0.005862
3321 12 5.248185 28 28 27000 0 28000 28340 0.005881
3321 11 5.248185 28 28 27000 0 28000 28340 0.005872
3321 15 5.248185 28 28 26000 0 28000 28120 0.005852
3321 8 5.248185 31 31 28000 0 31000 27900 0.005841
3321 14 5.248185 33 33 32000 0 33000 33440 0.005849
3341 8 5.248185 28 28 31000 0 28000 29220 0.005848
3341 6 5.248185 30 30 33000 0 30000 31260 0.005862
3341 9 5.252203 30 30 29000 0 30000 30380 0.005868
3341 5 5.252203 32 32 31000 0 32000 32420 0.005851
3341 10 5.252203 32 32 31000 0 32000 32420 0.005828
3341 13 5.252203 32 32 31000 0 32000 32420 0.005877
3341 4 5.252203 30 30 29000 0 30000 30380 0.005864
3341 12 5.252203 29 29 28000 0 29000 29360 0.005881
3341 11 5.252203 29 29 28000 0 29000 29360 0.005873
3341 15 5.252203 29 29 28000 0 29000 29360 0.005853
3341 14 5.252203 34 34 33000 0 34000 34460 0.005851
3341 7 5.252203 33 33 32000 0 33000 33440 0.005877
3361 15 5.254822 30 30 29000 0 30000 30380 0.005854
3361 8 5.254822 30 30 28000 0 30000 30160 0.005850
3361 6 5.254822 32 32 30000 0 32000 32200 0.005864
3361 9 5.254822 31 31 30000 0 31000 31400 0.005868
3361 5 5.254822 33 33 32000 0 33000 33440 0.005851
3361 13 5.254822 33 33 32000 0 33000 33440 0.005877
3361 4 5.254822 31 31 30000 0 31000 31400 0.005864
3361 12 5.254822 30 30 29000 0 30000 30380 0.005881
3361 11 5.254822 30 30 29000 0 30000 30380 0.005873
3361 14 5.254822 35 35 34000 0 35000 35480 0.005852
3361 7 5.254822 34 34 33000 0 34000 34460 0.005877
3361 10 5.254822 33 33 32000 0 33000 33440 0.005829
3381 15 5.259223 31 31 30000 0 31000 31400 0.005856
3381 13 5.259223 34 34 33000 0 34000 34460 0.005879
3381 11 5.259223 31 31 30000 0 31000 31400 0.005874
3381 14 5.259223 36 36 35000 0 36000 36500 0.005854
3381 7 5.259223 35 35 34000 0 35000 35480 0.005879
3381 10 5.259223 34 34 33000 0 34000 34460 0.005833
3381 12 5.259223 31 31 30000 0 31000 31400 0.005882
3381 4 5.259223 32 32 31000 0 32000 32420 0.005866
3381 5 5.259223 34 34 33000 0 34000 34460 0.005854
3381 9 5.259223 32 32 31000 0 32000 32420 0.005870
3381 6 5.259223 33 33 32000 0 33000 33440 0.005866
3381 8 5.259223 31 31 30000 0 31000 31400 0.005853
3401 15 5.259179 32 32 31000 0 32000 32420 0.005854
3401 11 5.259179 32 32 31000 0 32000 32420 0.005872
3401 14 5.259179 37 37 36000 0 37000 37520 0.005852
3401 7 5.259179 36 36 35000 0 36000 36500 0.005876
3401 10 5.259179 35 35 34000 0 35000 35480 0.005831
3401 12 5.259179 32 32 31000 0 32000 32420 0.005879
3401 4 5.259179 33 33 32000 0 33000 33440 0.005863
3401 5 5.259179 35 35 34000 0 35000 35480 0.005852
3401 9 5.259179 33 33 32000 0 33000 33440 0.005867
3401 6 5.259179 34 34 33000 0 34000 34460 0.005864
3401 8 5.259179 32 32 31000 0 32000 32420 0.005851
3401 13 5.259179 35 35 34000 0 35000 35480 0.005876
3421 15 5.262865 33 33 32000 0 33000 33440 0.005856
3421 11 5.262865 33 33 32000 0 33000 33440 0.005873
3421 14 5.262865 38 38 31224 5776 38000 34200 0.005854
3421 7 5.262865 37 37 33649 2351 37000 33300 0.005878
3421 10 5.262865 36 36 35000 0 36000 36500 0.005834
3421 12 5.262865 33 33 31890 110 33000 29700 0.005880
3421 4 5.262865 34 34 33000 0 34000 34460 0.005865
3421 5 5.262865 36 36 34929 71 36000 32400 0.005854
3421 6 5.262865 35 35 34000 0 35000 35480 0.005866
3421 13 5.262865 36 36 32736 2264 36000 32400 0.005878
3421 8 5.262865 33 33 31129 871 33000 29700 0.005853
3421 9 5.262865 34 34 33000 0 34000 34460 0.005869
3441 8 5.262865 30 30 32374 1497 30000 30325 0.005859
3441 13 5.262865 33 33 30878 7386 33000 29700 0.005884
3441 5 5.262865 33 33 36071 0 33000 34335 0.005860
3441 12 5.262865 30 30 26981 6129 30000 27000 0.005888
3441 7 5.262865 34 34 27168 12183 34000 30600 0.005883
3441 14 5.262865 35 35 30453 13323 35000 31500 0.005859
3441 11 5.266426 34 34 32747 253 34000 30600 0.005874
3441 10 5.266426 37 37 35467 533 37000 33300 0.005837
3441 4 5.266426 35 35 32911 1089 35000 31500 0.005867
3441 6 5.266426 36 36 30076 4924 36000 32400 0.005867
3441 9 5.266426 35 35 30527 3473 35000 31500 0.005871
3441 15 5.266426 34 34 30725 2275 34000 30600 0.005858
3461 15 5.266426 31 31 27776 8499 31000 27900 0.005863
3461 9 5.266426 32 32 30592 7881 32000 28800 0.005876
3461 6 5.266426 33 33 32727 8197 33000 29700 0.005873
3461 4 5.266426 32 32 33642 2447 32000 28800 0.005873
3461 10 5.266426 34 34 31446 6087 34000 30600 0.005840
3461 14 5.262865 32 32 33176 15147 32000 28800 0.005864
3461 13 5.262865 30 30 29104 11282 30000 27000 0.005892
3461 5 5.266485 35 35 28468 4532 35000 31500 0.005860
3461 8 5.266485 31 31 30396 1101 31000 27900 0.005861
3461 12 5.262865 27 27 29734 6395 27000 24300 0.005898
3461 7 5.262865 31 31 31251 14932 31000 27900 0.005891
3461 11 5.266426 31 31 34253 0 31000 32335 0.005882
3481 15 5.266426 28 28 27604 11895 28000 25200 0.005869
3481 5 5.266485 32 32 28182 11350 32000 28800 0.005865
3481 7 5.262865 28 28 27803 18129 28000 25200 0.005900
3481 8 5.266485 28 28 32101 0 28000 29462 0.005868
3481 13 5.262865 27 27 29489 11793 27000 24300 0.005903
3481 10 5.266426 31 31 33944 6143 31000 27900 0.005844
3481 4 5.266426 29 29 32044 2403 29000 29368 0.005882
3481 6 5.266426 30 30 35886 5311 30000 30646 0.005881
3481 9 5.266426 29 29 30353 9528 29000 26100 0.005884
3481 11 5.261841 33 33 31000 0 33000 33220 0.005872
3481 14 5.262865 29 29 30759 16388 29000 26100 0.005871
3481 12 5.262865 25 25 29587 3808 25000 25536 0.005908
3501 14 5.262865 27 27 31445 13943 27000 24300 0.005878
3501 9 5.266426 27 27 32336 6192 27000 24300 0.005892
3501 10 5.266426 28 28 31924 5219 28000 25200 0.005850
3501 8 5.262838 30 30 28000 0 30000 30160 0.005859
3501 4 5.262838 30 30 31403 0 30000 30908 0.005875
3501 6 5.262838 31 31 34199 1112 31000 31528 0.005876
3501 12 5.262838 26 26 28808 0 26000 27137 0.005905
3501 11 5.262838 34 34 33000 0 34000 34460 0.005871
3501 15 5.266426 26 26 30210 9685 26000 23400 0.005875
3501 5 5.266485 29 29 29964 13386 29000 26100 0.005871
3501 7 5.262865 26 26 29370 16759 26000 23400 0.005909
3501 13 5.262865 25 25 30258 8535 25000 22500 0.005913
3521 7 5.262865 24 24 28433 14326 24000 21600 0.005920
3521 5 5.266485 27 27 31898 10488 27000 24300 0.005877
3521 15 5.266426 24 24 35226 459 24000 26199 0.005885
3521 14 5.262865 25 25 29883 11060 25000 22500 0.005886
3521 4 5.262527 31 31 29313 687 31000 27900 0.005872
3521 6 5.262527 32 32 30259 1853 32000 28800 0.005873
3521 12 5.262527 28 28 26000 0 28000 28120 0.005896
3521 11 5.262527 35 35 32291 1709 35000 31500 0.005868
3521 8 5.262527 31 31 26302 3698 31000 27900 0.005857
3521 9 5.266426 25 25 33192 0 25000 27302 0.005902
3521 10 5.266426 26 26 33219 0 26000 28108 0.005855
3521 13 5.262865 23 23 30992 2543 23000 24344 0.005926
3541 13 5.261598 25 25 25543 0 25000 25619 0.005915
3541 12 5.261598 29 29 28000 0 29000 29360 0.005892
3541 5 5.266485 25 25 35891 1597 25000 27018 0.005886
3541 11 5.262527 32 32 33564 3145 32000 28800 0.005875
3541 4 5.262527 28 28 31687 0 28000 29371 0.005881
3541 14 5.262865 23 23 32823 3237 23000 24640 0.005896
3541 7 5.262865 22 22 32468 5858 22000 23507 0.005934
3541 15 5.261598 27 27 24459 0 27000 24300 0.005869
3541 9 5.261598 28 28 25000 0 28000 25200 0.005885
3541 10 5.261598 29 29 26000 0 29000 26100 0.005843
3541 6 5.262527 29 29 33049 804 29000 29729 0.005881
3541 8 5.262527 28 28 34698 0 28000 30033 0.005864
3561 10 5.261598 27 27 29000 0 27000 27980 0.005848
3561 9 5.261598 26 26 28000 0 26000 26960 0.005892
3561 15 5.261598 25 25 27000 0 25000 25940 0.005876
3561 11 5.262527 29 29 35145 0 29000 30931 0.005884
3561 13 5.260837 26 26 25000 0 26000 26300 0.005909
3561 12 5.260837 30 30 29000 0 30000 30380 0.005887
3561 5 5.260837 28 28 26597 0 28000 28251 0.005871
3561 4 5.260837 30 30 28000 0 30000 30160 0.005873
3561 14 5.260837 25 25 26237 0 25000 25772 0.005887
3561 7 5.260837 24 24 27858 0 24000 25328 0.005923
3561 6 5.260837 30 30 29804 0 30000 30556 0.005876
3561 8 5.260837 31 31 28000 0 31000 27900 0.005855
3581 8 5.260837 28 28 31000 0 28000 29220 0.005862
3581 10 5.264469 28 28 27000 0 28000 28340 0.005849
3581 9 5.264469 27 27 26000 0 27000 27320 0.005892
3581 11 5.264469 31 31 29000 0 31000 31180 0.005880
3581 13 5.264469 27 27 26000 0 27000 27320 0.005909
3581 12 5.264469 31 31 30000 0 31000 31400 0.005888
3581 5 5.264469 29 29 28000 0 29000 29360 0.005872
3581 4 5.264469 31 31 30000 0 31000 31400 0.005874
3581 14 5.264469 26 26 25000 0 26000 26300 0.005887
3581 7 5.264469 26 26 24000 0 26000 26080 0.005917
3581 6 5.264469 31 31 30000 0 31000 31400 0.005877
3581 15 5.264469 26 26 25000 0 26000 26300 0.005876
