IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
4381 13 26.652574 26.652574
4381 4 0.000000 0.000000
4381 15 0.000000 0.000000
4381 14 0.000000 0.000000
4381 10 0.000000 0.000000
4381 7 0.000000 0.000000
4381 5 0.000000 0.000000
4381 6 0.000000 0.000000
4441 11 254.796726 254.796726
4441 9 318.500000 318.500000
4441 13 298.492045 298.492045
4441 7 293.000000 293.000000
4441 5 230.400335 230.400335
4441 12 49.564651 49.564651
4441 4 0.000000 0.000000
4441 15 0.000000 0.000000
4441 14 0.000000 0.000000
4441 10 0.000000 0.000000
4441 6 0.000000 0.000000
4501 8 216.128836 216.128836
4501 12 209.507493 209.507493
4501 4 247.205992 247.205992
4501 15 200.962500 200.962500
4501 14 227.945465 227.945465
4501 6 222.508438 222.508438
4501 9 0.000000 0.000000
4501 10 0.000000 0.000000
4501 5 0.000000 0.000000
4501 7 0.000000 0.000000
4501 13 0.000000 0.000000
4501 11 0.000000 0.000000
4561 4 194.814604 194.814604
4561 6 137.807426 137.807426
4561 10 361.284023 361.284023
4561 15 188.146000 188.146000
4561 8 4.628836 4.628836
4561 12 33.763626 33.763626
4561 14 82.390104 82.390104
4561 9 174.500000 174.500000
4561 11 161.796726 161.796726
4561 7 0.000000 0.000000
4561 13 0.000000 0.000000
4561 5 0.000000 0.000000
4621 12 175.885559 175.885559
4621 5 216.400335 216.400335
4621 6 0.000000 0.000000
4621 14 0.000000 0.000000
4621 7 0.000000 0.000000
4621 13 0.000000 0.000000
4621 15 52.891500 52.891500
4621 9 31.000000 31.000000
4621 11 54.796726 54.796726
4621 8 0.000000 0.000000
4621 10 0.000000 0.000000
4621 4 0.000000 0.000000
4681 6 242.008438 242.008438
4681 14 258.167784 258.167784
4681 7 249.500000 249.500000
4681 13 242.072310 242.072310
4681 10 327.284023 327.284023
4681 5 0.000000 0.000000
4681 9 2.000000 2.000000
