IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
601 14 1000.674952 894.703163 887.902538 6.800625 112.772414 105.971789
601 7 1249.784351 1100.828051 1092.012426 8.815625 157.771925 148.956300
601 8 1117.268670 1031.355351 1025.688163 5.667187 91.580507 85.913319
601 4 1068.291831 991.919466 984.866966 7.052500 83.424866 76.372366
601 6 933.759092 864.470337 857.291899 7.178437 76.467192 69.288755
601 13 946.504717 876.062553 867.498803 8.563750 79.005914 70.442164
601 15 1050.067384 960.038689 954.245564 5.793125 95.821820 90.028695
601 11 995.616285 905.417472 898.113097 7.304375 97.503188 90.198813
601 10 796.040892 734.125336 729.717523 4.407813 66.323369 61.915557
661 10 819.290683 755.193837 750.786024 4.407813 68.504659 64.096846
661 12 896.466785 810.044340 801.858403 8.185938 94.608382 86.422445
661 15 1079.190172 981.302971 975.509846 5.793125 103.680327 97.887202
661 13 986.749672 876.817119 868.253369 8.563750 118.496303 109.932553
661 4 1119.891284 1018.314505 1011.262005 7.052500 108.629279 101.576779
661 6 985.228551 900.970141 893.791704 7.178437 91.436847 84.258410
661 8 1174.539828 1073.109889 1067.442702 5.667187 107.097127 101.429939
661 9 1238.127926 1146.251395 1138.947020 7.304375 99.180906 91.876531
661 14 967.962459 869.946565 863.145940 6.800625 104.816518 98.015893
661 7 1144.298744 1025.182992 1016.367367 8.815625 127.931377 119.115752
661 11 1002.214211 911.310793 904.006418 7.304375 98.207793 90.903418
661 5 1186.320835 1083.830419 1077.659482 6.170938 108.661354 102.490416
721 7 1111.211840 1030.835820 1022.020195 8.815625 89.191645 80.376020
721 8 1169.565452 1073.678152 1068.010965 5.667187 101.554487 95.887300
721 12 885.719741 820.691534 812.505597 8.185938 73.214144 65.028206
721 15 1057.303644 956.270318 950.477193 5.793125 106.826451 101.033326
721 10 836.601658 750.480681 746.072869 4.407813 90.528790 86.120977
721 13 925.470898 841.505329 832.941579 8.563750 92.529319 83.965569
721 4 1131.750921 1039.291964 1032.239464 7.052500 99.511457 92.458957
721 6 985.769399 896.334604 889.156166 7.178437 96.613233 89.434795
