IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
761 13 1 17 5 12
761 11 4 8 11 6
761 26 5 22 21 16
761 17 10 10 23 7
761 9 2 17 15 12
761 15 4 4 15 3
761 12 4 8 11 6
761 20 5 10 19 7
761 29 2 25 10 18
761 30 7 25 14 18
761 3 7 15 25 11
761 5 1 11 4 8
781 26 5 5 21 4
781 11 4 10 11 7
781 13 1 17 5 12
781 4 4 15 19 11
781 22 10 14 26 10
781 25 10 11 33 8
781 21 5 17 20 12
781 1 8 12 29 9
781 8 1 25 0 18
781 24 10 17 22 12
781 6 5 5 20 4
781 16 8 22 25 16
781 23 7 17 23 12
781 10 4 27 17 19
781 14 5 15 16 11
781 17 10 8 24 6
781 15 4 27 16 19
781 20 5 18 19 13
781 29 2 24 11 17
781 30 7 24 14 17
781 3 7 28 25 20
781 5 1 10 4 7
781 12 4 18 11 13
781 9 2 1 15 1
781 27 1 28 0 20
781 19 1 20 2 14
781 28 1 17 3 12
781 2 1 21 15 15
781 7 1 11 5 8
781 18 2 4 15 3
801 9 1 28 15 20
801 17 8 11 24 8
801 6 5 21 21 15
801 26 5 21 22 15
801 11 4 11 11 8
801 13 1 27 5 19
801 4 4 22 19 16
801 22 10 10 27 7
801 25 10 22 34 16
801 21 5 15 21 11
801 1 8 17 29 12
801 8 1 22 0 16
801 24 10 12 22 9
801 16 8 25 25 18
801 23 7 14 23 10
801 10 4 21 17 15
801 14 5 11 16 8
801 15 4 14 16 10
801 20 5 14 19 10
801 29 2 21 11 15
801 30 7 8 14 6
801 3 7 14 25 10
801 5 1 18 4 13
801 12 4 11 12 8
801 27 1 28 0 20
801 19 1 20 2 14
801 28 1 24 3 17
801 2 1 20 15 14
801 7 1 11 5 8
801 18 2 20 15 14
821 22 10 7 27 5
821 9 1 1 15 1
821 17 8 4 25 3
821 6 5 1 21 1
821 26 5 1 23 1
821 11 4 1 12 1
821 13 1 7 5 5
821 4 4 2 19 2
821 25 10 8 34 6
821 21 5 2 21 2
821 1 8 7 29 5
821 8 1 15 0 11
821 24 10 7 22 5
821 16 8 2 26 2
821 23 7 4 23 3
821 10 4 2 17 2
821 14 5 1 16 1
821 15 4 1 16 1
821 20 5 2 20 2
821 29 2 1 11 1
821 30 7 2 15 2
821 3 7 1 25 1
821 5 1 5 4 4
821 12 4 1 12 1
821 27 1 10 0 7
821 19 1 17 2 12
821 28 1 2 3 2
821 2 1 1 15 1
821 7 1 2 5 2
821 18 2 1 15 1
841 8 1 18 0 13
841 22 7 21 27 15
841 6 1 10 21 7
841 26 1 14 23 10
841 11 1 14 12 10
841 4 2 7 19 5
841 25 8 21 35 15
841 21 2 25 21 18
841 1 7 8 30 6
841 24 7 27 23 19
841 16 2 24 27 17
841 14 1 27 16 19
841 15 1 28 16 20
841 30 2 8 16 6
841 18 1 11 15 8
841 12 1 12 12 9
841 2 1 2 15 2
841 9 1 15 15 11
841 27 1 27 0 19
841 19 1 27 2 19
841 28 1 17 3 12
841 7 1 18 5 13
841 5 1 22 4 16
841 13 1 21 5 15
841 17 4 15 25 11
841 23 4 10 23 7
841 10 2 8 17 6
841 20 2 21 20 15
841 29 1 20 11 14
841 3 1 24 25 17
861 8 1 25 0 18
861 22 7 18 27 13
861 6 1 20 21 14
861 26 1 11 23 8
861 11 1 2 12 2
861 4 2 4 19 3
861 25 8 14 35 10
861 21 2 10 21 7
861 1 7 5 30 4
861 24 7 8 23 6
861 16 2 28 27 20
861 14 1 18 16 13
861 15 1 27 16 19
861 30 2 18 16 13
861 18 1 18 15 13
861 12 1 27 12 19
861 2 1 11 15 8
861 9 1 14 15 10
861 27 1 20 0 14
861 19 1 22 2 16
861 28 1 20 3 14
861 7 1 18 5 13
861 5 1 18 4 13
861 13 1 28 5 20
861 17 4 21 26 15
861 23 4 24 24 17
861 10 2 10 17 7
861 20 2 8 20 6
861 29 1 24 11 17
861 3 1 12 25 9
881 1 5 4 30 3
881 8 1 17 0 12
881 22 7 4 28 3
881 6 1 1 21 1
881 26 1 1 23 1
881 11 1 1 12 1
881 4 2 1 19 1
881 25 8 8 35 6
881 21 2 1 21 1
881 24 7 1 24 1
881 16 2 2 28 2
881 14 1 4 16 3
881 15 1 2 16 2
881 30 2 1 16 1
881 18 1 1 15 1
881 12 1 2 12 2
881 2 1 1 15 1
881 9 1 1 15 1
881 27 1 1 0 1
881 19 1 11 2 8
881 28 1 10 3 7
881 7 1 5 5 4
881 5 1 4 4 3
881 13 1 5 5 4
881 17 4 4 27 3
881 23 4 1 24 1
881 10 2 1 18 1
881 20 2 1 21 1
881 29 1 1 11 1
881 3 1 4 25 3
901 7 1 5 5 4
901 15 1 2 16 2
901 14 1 2 16 2
901 6 1 4 21 3
901 26 1 2 23 2
901 25 8 8 35 6
901 16 2 1 28 1
901 1 4 1 31 1
901 22 4 7 28 5
901 4 1 2 19 2
901 21 1 1 21 1
901 24 1 5 24 4
901 20 1 1 21 1
901 10 1 1 18 1
901 23 1 2 24 2
901 29 1 1 11 1
901 17 4 1 27 1
901 5 1 7 4 5
901 13 1 14 5 10
901 3 1 5 25 4
901 28 1 5 3 4
901 19 1 12 2 9
901 12 1 1 12 1
901 8 1 5 0 4
901 11 1 1 12 1
901 18 1 1 15 1
901 2 1 1 15 1
901 9 1 1 15 1
901 27 1 10 0 7
901 30 1 2 16 2
921 17 1 4 27 3
921 1 1 2 31 2
921 16 1 2 28 2
921 9 1 1 15 1
921 2 1 1 15 1
921 18 1 1 15 1
921 11 1 1 12 1
921 12 1 2 12 2
921 29 1 1 11 1
921 10 1 1 18 1
921 20 1 1 21 1
921 21 1 2 21 2
921 25 8 5 36 4
921 7 1 2 5 2
921 15 1 2 16 2
921 14 1 1 16 1
921 6 1 2 21 2
921 26 1 1 23 1
921 22 4 2 29 2
921 4 1 2 19 2
921 24 1 7 24 5
921 23 1 1 24 1
921 5 1 5 4 4
921 13 1 5 5 4
921 3 1 1 25 1
921 28 1 11 3 8
921 19 1 12 2 9
921 8 1 15 0 11
921 27 1 10 0 7
921 30 1 1 16 1
941 22 2 2 30 2
941 25 5 2 37 2
941 30 1 1 16 1
941 3 1 1 25 1
941 23 1 1 24 1
941 26 1 2 23 2
941 14 1 2 16 2
941 20 1 1 21 1
941 10 1 1 18 1
941 29 1 1 11 1
941 11 1 1 12 1
941 18 1 1 15 1
941 2 1 1 15 1
941 9 1 1 15 1
941 17 1 4 27 3
941 1 1 1 31 1
941 16 1 1 28 1
941 12 1 2 12 2
941 21 1 2 21 2
941 7 1 8 5 6
941 15 1 2 16 2
941 6 1 2 21 2
941 4 1 1 19 1
941 24 1 1 24 1
941 5 1 1 4 1
941 13 1 10 5 7
941 28 1 4 3 3
941 19 1 17 2 12
941 8 1 8 0 6
941 27 1 12 0 9
961 6 1 1 21 1
961 15 1 1 16 1
961 21 1 1 21 1
961 17 1 4 27 3
961 14 1 4 16 3
961 26 1 1 23 1
961 22 2 1 30 1
961 1 1 2 31 2
961 16 1 2 28 2
961 4 1 2 19 2
961 25 2 4 38 3
961 9 1 1 15 1
961 2 1 1 15 1
961 18 1 1 15 1
961 11 1 1 12 1
961 30 1 2 16 2
961 12 1 2 12 2
961 28 1 11 3 8
961 19 1 2 2 2
961 8 1 12 0 9
961 27 1 2 0 2
961 13 1 1 5 1
961 7 1 10 5 7
961 3 1 2 25 2
961 23 1 2 24 2
961 20 1 1 21 1
961 10 1 1 18 1
961 29 1 1 11 1
961 24 1 1 24 1
961 5 1 10 4 7
981 22 1 1 30 1
981 24 1 1 24 1
981 29 1 1 11 1
981 10 1 1 18 1
981 20 1 1 21 1
981 13 1 14 5 10
981 11 1 1 12 1
981 18 1 1 15 1
981 2 1 1 15 1
981 9 1 1 15 1
981 26 1 2 23 2
981 21 1 1 21 1
981 15 1 1 16 1
981 6 1 1 21 1
981 17 1 4 27 3
981 14 1 2 16 2
981 1 1 4 31 3
981 16 1 1 28 1
981 4 1 2 19 2
981 25 2 1 38 1
981 30 1 1 16 1
981 12 1 2 12 2
981 28 1 11 3 8
981 19 1 1 2 1
981 8 1 5 0 4
981 27 1 12 0 9
981 7 1 8 5 6
981 3 1 2 25 2
981 23 1 1 24 1
981 5 1 1 4 1
1001 25 1 4 38 3
1001 5 1 8 4 6
1001 23 1 2 24 2
1001 19 1 17 2 12
1001 30 1 2 16 2
1001 16 1 1 28 1
1001 6 1 2 21 2
1001 15 1 2 16 2
1001 21 1 4 21 3
1001 9 1 1 15 1
1001 2 1 1 15 1
1001 18 1 1 15 1
1001 11 1 1 12 1
1001 20 1 1 21 1
1001 10 1 1 18 1
1001 29 1 1 11 1
1001 24 1 4 24 3
1001 22 1 2 30 2
1001 13 1 5 5 4
1001 26 1 2 23 2
1001 17 1 2 27 2
1001 14 1 2 16 2
1001 1 1 4 31 3
1001 4 1 1 19 1
1001 12 1 1 12 1
1001 28 1 5 3 4
1001 8 1 4 0 3
1001 27 1 1 0 1
1001 7 1 1 5 1
1001 3 1 2 25 2
1021 1 1 1 31 1
1021 14 1 2 16 2
1021 22 1 5 30 4
1021 21 1 4 21 3
1021 15 1 2 16 2
1021 6 1 2 21 2
1021 25 1 2 38 2
1021 16 1 2 28 2
1021 4 1 2 19 2
1021 7 1 7 5 5
1021 29 1 1 11 1
1021 10 1 1 18 1
1021 20 1 1 21 1
1021 5 1 10 4 7
1021 23 1 4 24 3
1021 24 1 1 24 1
1021 13 1 11 5 8
1021 3 1 5 25 4
1021 8 1 4 0 3
1021 28 1 2 3 2
1021 17 1 4 27 3
1021 26 1 2 23 2
1021 30 1 2 16 2
1021 19 1 5 2 4
1021 9 1 1 15 1
1021 2 1 1 15 1
1021 18 1 1 15 1
1021 11 1 1 12 1
1021 12 1 2 12 2
1021 27 1 10 0 7
1041 11 1 1 12 1
1041 18 1 1 15 1
1041 2 1 1 15 1
1041 9 1 1 15 1
1041 24 1 5 24 4
1041 20 1 1 21 1
1041 10 1 1 18 1
1041 29 1 1 11 1
1041 1 1 4 31 3
1041 14 1 2 16 2
1041 22 1 5 30 4
1041 21 1 1 21 1
1041 15 1 1 16 1
1041 6 1 2 21 2
1041 25 1 2 38 2
1041 16 1 1 28 1
1041 4 1 2 19 2
1041 7 1 2 5 2
1041 5 1 7 4 5
1041 23 1 2 24 2
1041 13 1 1 5 1
1041 3 1 2 25 2
1041 8 1 17 0 12
1041 28 1 10 3 7
1041 17 1 1 27 1
1041 26 1 2 23 2
1041 30 1 2 16 2
1041 19 1 4 2 3
1041 12 1 1 12 1
1041 27 1 5 0 4
1061 12 1 2 12 2
1061 17 1 2 27 2
1061 13 1 12 5 9
1061 16 1 2 28 2
1061 15 1 2 16 2
1061 21 1 4 21 3
1061 29 1 1 11 1
1061 10 1 1 18 1
1061 20 1 1 21 1
1061 9 1 1 15 1
1061 2 1 1 15 1
1061 18 1 1 15 1
1061 11 1 1 12 1
1061 24 1 4 24 3
1061 1 1 2 31 2
1061 14 1 4 16 3
1061 22 1 5 30 4
1061 6 1 1 21 1
1061 25 1 2 38 2
1061 4 1 1 19 1
1061 7 1 7 5 5
1061 5 1 2 4 2
1061 23 1 4 24 3
1061 3 1 5 25 4
1061 8 1 15 0 11
1061 28 1 8 3 6
1061 26 1 1 23 1
1061 30 1 1 16 1
1061 19 1 11 2 8
1061 27 1 11 0 8
1081 25 1 1 38 1
1081 22 1 1 30 1
1081 14 1 2 16 2
1081 1 1 1 31 1
1081 21 1 1 21 1
1081 15 1 1 16 1
1081 16 1 1 28 1
1081 6 1 4 21 3
1081 4 1 2 19 2
1081 30 1 2 16 2
1081 26 1 1 23 1
1081 11 1 1 12 1
1081 18 1 1 15 1
1081 2 1 1 15 1
1081 9 1 1 15 1
1081 12 1 1 12 1
1081 17 1 1 27 1
1081 8 1 15 0 11
1081 28 1 12 3 9
1081 19 1 2 2 2
1081 27 1 10 0 7
1081 3 1 5 25 4
1081 23 1 2 24 2
1081 5 1 8 4 6
1081 7 1 7 5 5
1081 24 1 1 24 1
1081 13 1 8 5 6
1081 29 1 1 11 1
1081 10 1 1 18 1
1081 20 1 1 21 1
1101 20 1 1 21 1
1101 10 1 1 18 1
1101 29 1 1 11 1
1101 24 1 2 24 2
1101 17 1 4 27 3
1101 12 1 2 12 2
1101 9 1 1 15 1
1101 2 1 1 15 1
1101 18 1 1 15 1
1101 11 1 1 12 1
1101 26 1 2 23 2
1101 16 1 1 28 1
1101 15 1 1 16 1
1101 21 1 4 21 3
1101 1 1 1 31 1
1101 22 1 2 30 2
1101 25 1 1 38 1
1101 14 1 2 16 2
1101 6 1 4 21 3
1101 4 1 1 19 1
1101 30 1 1 16 1
1101 8 1 12 0 9
1101 28 1 4 3 3
1101 19 1 17 2 12
1101 27 1 4 0 3
1101 3 1 4 25 3
1101 23 1 2 24 2
1101 5 1 8 4 6
1101 7 1 8 5 6
1101 13 1 14 5 10
1121 30 1 1 16 1
1121 4 1 1 19 1
1121 25 1 4 38 3
1121 1 1 1 31 1
1121 15 1 2 16 2
1121 16 1 2 28 2
1121 11 1 1 12 1
1121 18 1 1 15 1
1121 2 1 1 15 1
1121 9 1 1 15 1
1121 29 1 1 11 1
1121 10 1 1 18 1
1121 20 1 1 21 1
1121 24 1 7 24 5
1121 17 1 2 27 2
1121 12 1 2 12 2
1121 26 1 1 23 1
1121 21 1 4 21 3
1121 22 1 5 30 4
1121 14 1 4 16 3
1121 6 1 4 21 3
1121 8 1 14 0 10
1121 28 1 2 3 2
1121 19 1 8 2 6
1121 27 1 1 0 1
1121 3 1 2 25 2
1121 23 1 2 24 2
1121 5 1 2 4 2
1121 7 1 11 5 8
1121 13 1 2 5 2
1141 6 1 4 21 3
1141 14 1 2 16 2
1141 21 1 2 21 2
1141 16 1 2 28 2
1141 15 1 2 16 2
1141 25 1 4 38 3
1141 4 1 1 19 1
1141 20 1 1 21 1
1141 10 1 1 18 1
1141 29 1 1 11 1
1141 24 1 7 24 5
1141 3 1 4 25 3
1141 23 1 4 24 3
1141 5 1 7 4 5
1141 7 1 8 5 6
1141 13 1 7 5 5
1141 19 1 1 2 1
1141 28 1 12 3 9
1141 8 1 4 0 3
1141 12 1 1 12 1
1141 17 1 4 27 3
1141 30 1 1 16 1
1141 11 1 1 12 1
1141 18 1 1 15 1
1141 2 1 1 15 1
1141 9 1 1 15 1
1141 26 1 1 23 1
1141 27 1 7 0 5
1141 1 1 1 0 1
1141 22 1 1 0 4
1161 22 1 1 0 1
1161 1 1 2 0 2
1161 26 1 1 23 1
1161 9 1 1 15 1
1161 2 1 1 15 1
1161 18 1 1 15 1
1161 11 1 1 12 1
1161 30 1 1 16 1
1161 12 1 1 12 1
1161 19 1 12 2 9
1161 29 1 1 11 1
1161 10 1 1 18 1
1161 20 1 1 21 1
1161 4 1 2 19 2
1161 6 1 4 21 3
1161 14 1 4 16 3
1161 21 1 2 21 2
1161 16 1 1 28 1
1161 15 1 2 16 2
1161 25 1 4 38 3
1161 24 1 1 24 1
1161 3 1 4 25 3
1161 23 1 1 24 1
1161 5 1 10 4 7
1161 7 1 1 5 1
1161 13 1 4 5 3
1161 28 1 12 3 9
1161 8 1 5 0 4
1161 17 1 4 27 3
1161 27 1 8 0 6
1181 7 1 11 5 8
1181 23 1 4 24 3
1181 24 1 5 24 4
1181 16 1 2 28 2
1181 20 1 1 21 1
1181 10 1 1 18 1
1181 29 1 1 11 1
1181 12 1 1 12 1
1181 30 1 2 16 2
1181 11 1 1 12 1
1181 18 1 1 15 1
1181 2 1 1 15 1
1181 9 1 1 15 1
1181 26 1 2 23 2
1181 22 1 2 0 2
1181 1 1 2 0 2
1181 19 1 12 2 9
1181 4 1 1 19 1
1181 6 1 2 21 2
1181 14 1 4 16 3
1181 21 1 1 21 1
1181 15 1 2 16 2
1181 25 1 2 38 2
1181 3 1 5 25 4
1181 5 1 2 4 2
1181 13 1 14 5 10
1181 28 1 2 3 2
1181 8 1 1 0 1
1181 17 1 2 27 2
1181 27 1 12 0 9
1201 15 1 1 16 1
1201 14 1 2 16 2
1201 16 1 2 28 2
1201 4 1 2 19 2
1201 21 1 2 21 2
1201 8 1 15 0 11
1201 9 1 1 15 1
1201 2 1 1 15 1
1201 18 1 1 15 1
1201 11 1 1 12 1
1201 12 1 2 12 2
1201 30 1 1 16 1
1201 26 1 1 23 1
1201 22 1 4 0 3
1201 1 1 4 0 3
1201 19 1 7 2 5
1201 28 1 2 3 2
1201 17 1 4 27 3
1201 27 1 2 0 2
1201 13 1 5 5 4
1201 5 1 2 4 2
1201 3 1 2 25 2
1201 24 1 2 24 2
1201 23 1 1 24 1
1201 7 1 4 5 3
1201 20 1 1 21 1
1201 10 1 1 18 1
1201 29 1 1 11 1
1201 6 1 1 0 2
1201 25 1 1 0 2
1221 25 1 2 0 2
1221 6 1 4 0 3
1221 29 1 1 11 1
1221 10 1 1 18 1
1221 20 1 1 21 1
1221 23 1 1 24 1
1221 26 1 2 23 2
1221 30 1 2 16 2
1221 11 1 1 12 1
1221 18 1 1 15 1
1221 2 1 1 15 1
1221 9 1 1 15 1
1221 15 1 2 16 2
1221 14 1 2 16 2
1221 16 1 1 28 1
1221 4 1 2 19 2
1221 21 1 4 21 3
1221 8 1 2 0 2
1221 12 1 2 12 2
1221 22 1 4 0 3
1221 1 1 2 0 2
1221 19 1 7 2 5
1221 28 1 1 3 1
1221 17 1 2 27 2
1221 27 1 1 0 1
1221 13 1 11 5 8
1221 5 1 4 4 3
1221 3 1 1 25 1
1221 24 1 5 24 4
1221 7 1 2 5 2
1241 3 1 5 25 4
1241 27 1 7 0 5
1241 28 1 11 3 8
1241 16 1 1 28 1
1241 9 1 1 15 1
1241 2 1 1 15 1
1241 18 1 1 15 1
1241 11 1 1 12 1
1241 23 1 4 24 3
1241 20 1 1 21 1
1241 10 1 1 18 1
1241 29 1 1 11 1
1241 25 1 1 0 1
1241 6 1 1 0 1
1241 26 1 1 23 1
1241 30 1 2 16 2
1241 15 1 1 16 1
1241 14 1 1 16 1
1241 4 1 2 19 2
1241 21 1 1 21 1
1241 8 1 8 0 6
1241 12 1 1 12 1
1241 22 1 2 0 2
1241 1 1 4 0 3
1241 19 1 10 2 7
1241 17 1 4 27 3
1241 13 1 7 5 5
1241 5 1 8 4 6
1241 24 1 1 24 1
1241 7 1 11 5 8
1261 4 1 1 19 1
1261 15 1 1 16 1
1261 14 1 4 16 3
1261 21 1 4 21 3
1261 24 1 1 24 1
1261 6 1 2 0 2
1261 25 1 4 0 3
1261 29 1 1 11 1
1261 10 1 1 18 1
1261 20 1 1 21 1
1261 3 1 1 25 1
1261 23 1 2 24 2
1261 13 1 10 5 7
1261 5 1 5 4 4
1261 7 1 11 5 8
1261 17 1 4 27 3
1261 19 1 7 2 5
1261 1 1 4 0 3
1261 22 1 2 0 2
1261 8 1 14 0 10
1261 30 1 2 16 2
1261 28 1 12 3 9
1261 27 1 12 0 9
1261 9 1 1 15 1
1261 2 1 1 15 1
1261 18 1 1 15 1
1261 11 1 1 12 1
1261 26 1 1 23 1
1261 12 1 1 12 1
1261 16 1 1 0 1
1281 16 1 1 0 1
1281 12 1 2 12 2
1281 26 1 1 23 1
1281 11 1 1 12 1
1281 18 1 1 15 1
1281 2 1 1 15 1
1281 9 1 1 15 1
1281 3 1 1 25 1
1281 20 1 1 21 1
1281 10 1 1 18 1
1281 29 1 1 11 1
1281 24 1 5 24 4
1281 15 1 2 16 2
1281 4 1 1 19 1
1281 14 1 4 16 3
1281 21 1 1 21 1
1281 6 1 4 0 3
1281 25 1 1 0 1
1281 23 1 4 24 3
1281 13 1 2 5 2
1281 5 1 5 4 4
1281 7 1 4 5 3
1281 17 1 2 27 2
1281 19 1 10 2 7
1281 1 1 1 0 1
1281 22 1 2 0 2
1281 8 1 17 0 12
1281 30 1 2 16 2
1281 28 1 1 3 1
1281 27 1 2 0 2
1301 28 1 10 3 7
1301 1 1 4 0 3
1301 25 1 1 0 1
1301 21 1 4 21 3
1301 4 1 1 19 1
1301 29 1 1 11 1
1301 10 1 1 18 1
1301 20 1 1 21 1
1301 3 1 4 25 3
1301 9 1 1 15 1
1301 2 1 1 15 1
1301 18 1 1 15 1
1301 11 1 1 12 1
1301 26 1 2 23 2
1301 16 1 1 0 1
1301 12 1 1 12 1
1301 24 1 7 24 5
1301 15 1 1 16 1
1301 14 1 4 16 3
1301 6 1 2 0 2
1301 23 1 2 24 2
1301 13 1 8 5 6
1301 5 1 5 4 4
1301 7 1 11 5 8
1301 17 1 4 27 3
1301 19 1 5 2 4
1301 22 1 1 0 1
1301 8 1 1 0 1
1301 30 1 2 16 2
1301 27 1 2 0 2
1321 14 1 4 16 3
1321 21 1 2 21 2
1321 4 1 1 19 1
1321 15 1 2 16 2
1321 8 1 12 0 9
1321 22 1 2 0 2
1321 12 1 2 12 2
1321 16 1 2 0 2
1321 11 1 1 12 1
1321 18 1 1 15 1
1321 2 1 1 15 1
1321 9 1 1 15 1
1321 28 1 10 3 7
1321 1 1 1 0 1
1321 26 1 2 23 2
1321 17 1 2 27 2
1321 19 1 4 2 3
1321 30 1 2 16 2
1321 27 1 5 0 4
1321 7 1 2 5 2
1321 5 1 2 4 2
1321 13 1 15 5 11
1321 23 1 4 24 3
1321 6 1 4 0 3
1321 24 1 4 24 3
1321 3 1 1 25 1
1321 25 1 1 0 1
1321 29 1 1 11 1
1321 10 1 1 18 1
1321 20 1 1 21 1
1341 20 1 1 21 1
1341 10 1 1 18 1
1341 29 1 1 11 1
1341 25 1 1 0 1
1341 3 1 5 25 4
1341 1 1 1 0 1
1341 9 1 1 15 1
1341 2 1 1 15 1
1341 18 1 1 15 1
1341 11 1 1 12 1
1341 4 1 2 19 2
1341 14 1 1 16 1
1341 21 1 4 21 3
1341 15 1 1 16 1
1341 8 1 2 0 2
1341 22 1 4 0 3
1341 12 1 1 12 1
1341 16 1 2 0 2
1341 28 1 11 3 8
1341 26 1 1 23 1
1341 17 1 2 27 2
1341 19 1 5 2 4
1341 30 1 2 16 2
1341 27 1 5 0 4
1341 7 1 10 5 7
1341 5 1 10 4 7
1341 13 1 8 5 6
1341 23 1 2 24 2
1341 6 1 2 0 2
1341 24 1 7 24 5
1361 26 1 2 23 2
1361 12 1 2 12 2
1361 15 1 1 16 1
1361 14 1 2 16 2
1361 11 1 1 12 1
1361 18 1 1 15 1
1361 2 1 1 15 1
1361 9 1 1 15 1
1361 1 1 4 0 3
1361 25 1 1 0 1
1361 29 1 1 11 1
1361 10 1 1 18 1
1361 20 1 1 21 1
1361 3 1 4 25 3
1361 4 1 2 19 2
1361 21 1 4 21 3
1361 8 1 1 0 1
1361 22 1 1 0 1
1361 16 1 2 0 2
1361 28 1 5 3 4
1361 17 1 4 27 3
1361 19 1 7 2 5
1361 30 1 2 16 2
1361 27 1 8 0 6
1361 7 1 2 5 2
1361 5 1 4 4 3
1361 13 1 2 5 2
1361 23 1 1 24 1
1361 6 1 1 0 1
1361 24 1 7 24 5
1381 15 1 2 16 2
1381 6 1 2 0 2
1381 23 1 1 24 1
1381 20 1 1 21 1
1381 10 1 1 18 1
1381 29 1 1 11 1
1381 25 1 2 0 2
1381 3 1 4 25 3
1381 7 1 8 5 6
1381 5 1 7 4 5
1381 13 1 2 5 2
1381 24 1 2 24 2
1381 27 1 11 0 8
1381 30 1 2 16 2
1381 19 1 20 2 14
1381 17 1 1 27 1
1381 28 1 8 3 6
1381 16 1 2 0 2
1381 1 1 2 0 2
1381 12 1 2 12 2
1381 26 1 2 23 2
1381 11 1 1 12 1
1381 18 1 1 15 1
1381 2 1 1 15 1
1381 9 1 1 15 1
1381 8 1 2 0 2
1381 22 1 4 0 3
1381 14 1 1 0 2
1381 4 1 1 0 2
1381 21 1 1 0 3
1401 21 1 2 0 2
1401 4 1 2 0 2
1401 14 1 1 0 1
1401 9 1 1 15 1
1401 2 1 1 15 1
1401 18 1 1 15 1
1401 11 1 1 12 1
1401 17 1 1 27 1
1401 29 1 1 11 1
1401 10 1 1 18 1
1401 20 1 1 21 1
1401 23 1 2 24 2
1401 15 1 1 16 1
1401 6 1 2 0 2
1401 25 1 1 0 1
1401 3 1 4 25 3
1401 7 1 4 5 3
1401 5 1 5 4 4
1401 13 1 7 5 5
1401 24 1 5 24 4
1401 27 1 4 0 3
1401 30 1 1 16 1
1401 19 1 17 2 12
1401 28 1 1 3 1
1401 16 1 2 0 2
1401 1 1 2 0 2
1401 12 1 1 12 1
1401 26 1 1 23 1
1401 8 1 10 0 7
1401 22 1 4 0 3
1421 26 1 1 23 1
1421 12 1 2 12 2
1421 28 1 12 3 9
1421 30 1 1 16 1
1421 25 1 2 0 2
1421 15 1 1 16 1
1421 20 1 1 21 1
1421 10 1 1 18 1
1421 29 1 1 11 1
1421 17 1 2 27 2
1421 11 1 1 12 1
1421 18 1 1 15 1
1421 2 1 1 15 1
1421 9 1 1 15 1
1421 14 1 2 0 2
1421 21 1 4 0 3
1421 4 1 2 0 2
1421 23 1 1 24 1
1421 6 1 1 0 1
1421 3 1 2 25 2
1421 7 1 5 5 4
1421 5 1 10 4 7
1421 13 1 2 5 2
1421 24 1 5 24 4
1421 27 1 7 0 5
1421 19 1 12 2 9
1421 16 1 1 0 1
1421 1 1 2 0 2
1421 8 1 11 0 8
1421 22 1 1 0 1
1441 15 1 1 16 1
1441 22 1 1 0 1
1441 16 1 2 0 2
1441 9 1 1 15 1
1441 2 1 1 15 1
1441 18 1 1 15 1
1441 11 1 1 12 1
1441 30 1 1 16 1
1441 26 1 1 23 1
1441 12 1 1 12 1
1441 28 1 2 3 2
1441 17 1 1 27 1
1441 14 1 4 0 3
1441 21 1 1 0 1
1441 4 1 2 0 2
1441 27 1 8 0 6
1441 19 1 4 2 3
1441 1 1 1 0 1
1441 8 1 2 0 2
1441 24 1 7 24 5
1441 13 1 2 5 2
1441 5 1 8 4 6
1441 7 1 5 5 4
1441 3 1 4 25 3
1441 25 1 2 0 2
1441 20 1 1 21 1
1441 10 1 1 18 1
1441 29 1 1 11 1
1441 23 1 2 24 2
1441 6 1 2 0 2
1461 29 1 1 11 1
1461 10 1 1 18 1
1461 20 1 1 21 1
1461 1 1 1 0 1
1461 21 1 4 0 3
1461 17 1 2 27 2
1461 12 1 2 12 2
1461 26 1 1 23 1
1461 30 1 1 16 1
1461 11 1 1 12 1
1461 18 1 1 15 1
1461 2 1 1 15 1
1461 9 1 1 15 1
1461 22 1 2 0 2
1461 15 1 2 16 2
1461 16 1 1 0 1
1461 28 1 4 3 3
1461 14 1 1 0 1
1461 4 1 1 0 1
1461 27 1 10 0 7
1461 19 1 4 2 3
1461 8 1 12 0 9
1461 24 1 7 24 5
1461 13 1 15 5 11
1461 5 1 8 4 6
1461 7 1 8 5 6
1461 3 1 1 25 1
1461 25 1 4 0 3
1461 23 1 1 24 1
1461 6 1 1 0 1
1481 6 1 2 0 2
1481 23 1 4 24 3
1481 3 1 5 25 4
1481 4 1 2 0 2
1481 14 1 2 0 2
1481 16 1 1 0 1
1481 9 1 1 15 1
1481 2 1 1 15 1
1481 18 1 1 15 1
1481 11 1 1 12 1
1481 30 1 2 16 2
1481 26 1 2 23 2
1481 1 1 4 0 3
1481 20 1 1 21 1
1481 10 1 1 18 1
1481 29 1 1 11 1
1481 21 1 1 0 1
1481 17 1 1 27 1
1481 12 1 1 12 1
1481 22 1 2 0 2
1481 15 1 1 16 1
1481 28 1 11 3 8
1481 27 1 4 0 3
1481 19 1 14 2 10
1481 8 1 1 0 1
1481 24 1 4 24 3
1481 13 1 5 5 4
1481 5 1 1 4 1
1481 7 1 7 5 5
1481 25 1 4 0 3
1501 5 1 5 4 4
1501 29 1 1 11 1
1501 10 1 1 18 1
1501 20 1 1 21 1
1501 6 1 2 0 2
1501 23 1 1 24 1
1501 3 1 2 25 2
