IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
61 101 746.497553 750.000000 750.000000 6.296875 -3.502447 -9.799322
61 96 800.674080 885.000000 885.000000 7.430313 -84.325920 -91.756233
61 94 602.686841 720.000000 720.000000 6.045000 -117.313159 -123.358159
61 89 893.550687 1005.000000 1005.000000 8.437812 -111.449313 -119.887125
61 84 718.762859 960.000000 960.000000 8.060000 -241.237141 -249.297141
61 81 834.016723 900.000000 900.000000 7.556250 -65.983277 -73.539527
61 80 589.485990 690.000000 690.000000 5.793125 -100.514010 -106.307135
61 78 794.028549 855.000000 855.000000 7.178437 -60.971451 -68.149889
61 75 788.309874 735.000000 735.000000 6.170937 53.309874 47.138936
61 74 641.234157 765.000000 765.000000 6.422813 -123.765843 -130.188656
61 69 810.176751 900.000000 900.000000 7.556250 -89.823249 -97.379499
61 63 739.675503 720.000000 720.000000 6.045000 19.675503 13.630503
61 62 881.139132 855.000000 855.000000 7.178437 26.139132 18.960695
61 60 634.344303 720.000000 720.000000 6.045000 -85.655697 -91.700697
61 58 748.684750 765.000000 765.000000 6.422813 -16.315250 -22.738062
61 54 798.888665 765.000000 765.000000 6.422813 33.888665 27.465852
61 44 764.103152 825.000000 825.000000 6.926563 -60.896848 -67.823411
61 40 648.056750 570.000000 570.000000 4.785625 78.056750 73.271125
61 32 678.127677 840.000000 840.000000 7.052500 -161.872323 -168.924823
61 36 668.532427 945.000000 945.000000 7.934062 -276.467573 -284.401635
61 37 862.810869 1110.000000 1110.000000 9.319375 -247.189131 -256.508506
61 38 631.412359 900.000000 900.000000 7.556250 -268.587641 -276.143891
61 42 827.342159 960.000000 960.000000 8.060000 -132.657841 -140.717841
61 45 624.392908 780.000000 780.000000 6.548750 -155.607092 -162.155842
61 47 842.524273 990.000000 990.000000 8.311875 -147.475727 -155.787602
61 48 781.903178 855.000000 855.000000 7.178437 -73.096822 -80.275259
61 49 792.488117 825.000000 825.000000 6.926563 -32.511883 -39.438445
61 50 843.766139 960.000000 960.000000 8.060000 -116.233861 -124.293861
61 61 844.292882 795.000000 795.000000 6.674688 49.292882 42.618194
61 65 838.878231 1005.000000 1005.000000 8.437812 -166.121769 -174.559581
61 66 813.025799 930.000000 930.000000 7.808125 -116.974201 -124.782326
61 67 661.199775 1050.000000 1050.000000 8.815625 -388.800225 -397.615850
61 70 805.103703 870.000000 870.000000 7.304375 -64.896297 -72.200672
61 71 824.037436 885.000000 885.000000 7.430313 -60.962564 -68.392876
61 72 763.034777 750.000000 750.000000 6.296875 13.034777 6.737902
61 77 855.298066 960.000000 960.000000 8.060000 -104.701934 -112.761934
61 82 748.666320 795.000000 795.000000 6.674688 -46.333680 -53.008367
61 88 675.757899 765.000000 765.000000 6.422813 -89.242101 -95.664913
61 95 830.951217 870.000000 870.000000 7.304375 -39.048783 -46.353158
61 105 868.109306 960.000000 960.000000 8.060000 -91.890694 -99.950694
61 114 815.470310 885.000000 885.000000 7.430313 -69.529690 -76.960003
61 123 820.261621 870.000000 870.000000 7.304375 -49.738379 -57.042754
61 126 872.239076 1065.000000 1065.000000 8.941563 -192.760924 -201.702487
61 139 777.360918 825.000000 825.000000 6.926563 -47.639082 -54.565644
61 141 743.177514 990.000000 990.000000 8.311875 -246.822486 -255.134361
61 146 775.435229 885.000000 885.000000 7.430313 -109.564771 -116.995084
61 147 466.051800 685.000000 685.000000 5.919062 -218.948200 -224.867263
61 140 501.616349 775.000000 775.000000 6.926563 -273.383651 -280.310213
61 136 599.295524 700.000000 700.000000 6.045000 -100.704476 -106.749476
61 134 614.101380 790.000000 790.000000 7.052500 -175.898620 -182.951120
61 128 446.690169 840.000000 840.000000 7.556250 -393.309831 -400.866081
61 125 523.725182 805.000000 805.000000 7.178437 -281.274818 -288.453255
61 122 724.492552 1070.000000 1070.000000 9.571250 -345.507448 -355.078698
61 116 608.167904 820.000000 820.000000 7.304375 -211.832096 -219.136471
61 108 611.695716 680.000000 680.000000 6.045000 -68.304284 -74.349284
61 107 691.994657 810.000000 810.000000 7.052500 -118.005343 -125.057843
61 98 644.034595 715.000000 715.000000 6.422813 -70.965405 -77.388217
61 92 511.300678 760.000000 760.000000 6.800625 -248.699322 -255.499947
61 90 702.697765 960.000000 960.000000 8.563750 -257.302235 -265.865985
61 83 468.798239 725.000000 725.000000 6.422813 -256.201761 -262.624574
61 73 673.190764 790.000000 790.000000 6.800625 -116.809236 -123.609861
61 64 616.394050 780.000000 780.000000 6.800625 -163.605950 -170.406575
61 57 642.400335 830.000000 830.000000 7.304375 -187.599665 -194.904040
61 51 452.923050 675.000000 675.000000 5.919062 -222.076950 -227.996013
61 46 722.539822 930.000000 930.000000 8.311875 -207.460178 -215.772053
61 39 589.646238 645.000000 645.000000 5.667187 -55.353762 -61.020950
121 134 515.102153 725.000000 725.000000 0.000000 -209.897847 -209.897847
121 98 516.954757 670.000000 670.000000 0.000000 -153.045243 -153.045243
121 107 576.916509 770.000000 770.000000 0.000000 -193.083491 -193.083491
121 63 468.875115 700.000000 700.000000 6.045000 -231.124885 -237.169885
121 81 519.718728 870.000000 870.000000 7.556250 -350.281272 -357.837522
121 118 569.725849 740.000000 740.000000 6.422813 -170.274151 -176.696963
121 31 711.103798 1030.000000 1030.000000 8.815625 -318.896202 -327.711827
121 68 481.127297 700.000000 700.000000 6.548750 -218.872703 -225.421453
121 115 541.492413 785.000000 785.000000 7.178437 -243.507587 -250.686025
121 142 494.403973 685.000000 685.000000 6.296875 -190.596027 -196.892902
121 148 578.684625 740.000000 740.000000 6.548750 -161.315375 -167.864125
121 59 635.989735 700.000000 700.000000 6.422813 -64.010265 -70.433078
121 43 632.513397 760.000000 760.000000 6.800625 -127.486603 -134.287228
121 35 589.519937 830.000000 830.000000 7.430313 -240.480063 -247.910376
121 83 526.339291 625.000000 625.000000 6.422813 -98.660709 -105.083521
121 140 542.946949 655.000000 655.000000 6.926563 -112.053051 -118.979614
121 146 630.749410 865.000000 865.000000 7.430313 -234.250590 -241.680903
121 67 672.873993 915.000000 915.000000 8.815625 -242.126007 -250.941632
121 48 581.817991 815.000000 815.000000 7.178437 -233.182009 -240.360446
121 38 711.872236 800.000000 800.000000 7.556250 -88.127764 -95.684014
121 32 585.083518 740.000000 740.000000 7.052500 -154.916482 -161.968982
121 74 571.146384 670.000000 670.000000 6.422813 -98.853616 -105.276429
121 94 524.824617 655.000000 655.000000 6.045000 -130.175383 -136.220383
121 84 648.929279 845.000000 845.000000 0.000000 -196.070721 -196.070721
121 147 473.000000 595.000000 595.000000 0.000000 -122.000000 -122.000000
121 128 580.380913 715.000000 715.000000 0.000000 -134.619087 -134.619087
121 105 646.788540 935.000000 935.000000 8.060000 -288.211460 -296.271460
121 33 12.284844 15.000000 15.000000 1.637507 -2.715156 -4.352664
121 95 586.998709 855.000000 855.000000 0.000000 -268.001291 -268.001291
121 71 704.493943 870.000000 870.000000 7.430313 -165.506057 -172.936369
121 126 730.762210 1050.000000 1050.000000 8.941563 -319.237790 -328.179352
121 116 599.351354 765.000000 765.000000 7.304375 -165.648646 -172.953021
121 72 624.256835 735.000000 735.000000 6.296875 -110.743165 -117.040040
121 65 679.333652 1005.000000 1005.000000 0.000000 -325.666348 -325.666348
121 145 620.402794 765.000000 765.000000 6.422813 -144.597206 -151.020019
121 96 600.852010 885.000000 885.000000 7.430313 -284.147990 -291.578302
121 97 666.519099 855.000000 855.000000 7.304375 -188.480901 -195.785276
121 121 644.877020 720.000000 720.000000 6.045000 -75.122980 -81.167980
121 52 586.725605 750.000000 750.000000 6.800625 -163.274395 -170.075020
121 76 626.923335 750.000000 750.000000 6.800625 -123.076665 -129.877290
121 79 632.390982 690.000000 690.000000 6.170937 -57.609018 -63.779955
121 104 621.583899 765.000000 765.000000 6.926563 -143.416101 -150.342663
121 106 609.255373 645.000000 645.000000 5.919062 -35.744627 -41.663690
121 132 584.868846 825.000000 825.000000 7.304375 -240.131154 -247.435529
121 130 644.052010 645.000000 645.000000 0.000000 -0.947990 -0.947990
121 55 608.363945 735.000000 735.000000 0.000000 -126.636055 -126.636055
121 41 578.750305 795.000000 795.000000 0.000000 -216.249695 -216.249695
121 58 539.759513 765.000000 765.000000 6.422813 -225.240487 -231.663300
121 78 631.647235 840.000000 840.000000 7.178437 -208.352765 -215.531202
121 36 689.389701 855.000000 855.000000 7.934062 -165.610299 -173.544362
121 60 511.322601 660.000000 660.000000 6.045000 -148.677399 -154.722399
121 129 644.491437 660.000000 660.000000 5.667187 -15.508563 -21.175750
121 150 703.259562 615.000000 615.000000 5.667187 88.259562 82.592375
121 85 663.051165 780.000000 780.000000 6.800625 -116.948835 -123.749460
121 111 562.249596 615.000000 615.000000 0.000000 -52.750404 -52.750404
121 45 633.673279 705.000000 705.000000 0.000000 -71.326721 -71.326721
121 103 659.042189 795.000000 795.000000 0.000000 -135.957811 -135.957811
121 113 650.722088 735.000000 735.000000 6.926563 -84.277912 -91.204474
121 120 644.370064 690.000000 690.000000 6.296875 -45.629936 -51.926811
121 80 616.340362 630.000000 630.000000 5.793125 -13.659638 -19.452763
121 70 702.056088 855.000000 855.000000 7.304375 -152.943912 -160.248287
121 141 667.535654 900.000000 900.000000 8.311875 -232.464346 -240.776221
121 125 646.324272 705.000000 705.000000 7.178437 -58.675728 -65.854165
121 92 719.268111 675.000000 675.000000 6.800625 44.268111 37.467486
121 51 453.912619 600.000000 600.000000 5.919062 -146.087381 -152.006443
121 133 640.978253 795.000000 795.000000 7.304375 -154.021747 -161.326122
121 112 693.064808 840.000000 840.000000 0.000000 -146.935192 -146.935192
121 86 640.857143 675.000000 675.000000 0.000000 -34.142857 -34.142857
121 127 630.100716 690.000000 690.000000 0.000000 -59.899284 -59.899284
121 135 632.847563 810.000000 810.000000 0.000000 -177.152437 -177.152437
121 149 657.872933 720.000000 720.000000 6.296875 -62.127067 -68.423942
121 143 524.914917 690.000000 690.000000 6.045000 -165.085083 -171.130083
121 117 657.466862 660.000000 660.000000 5.919062 -2.533138 -8.452200
121 88 673.005830 765.000000 765.000000 6.422813 -91.994170 -98.416982
121 56 691.293489 975.000000 975.000000 8.311875 -283.706511 -292.018386
121 49 561.303651 825.000000 825.000000 6.926563 -263.696349 -270.622912
121 47 705.942767 990.000000 990.000000 8.311875 -284.057233 -292.369108
121 42 574.791176 960.000000 960.000000 8.060000 -385.208824 -393.268824
121 40 548.295803 570.000000 570.000000 4.785625 -21.704197 -26.489822
121 75 678.873694 735.000000 735.000000 6.170937 -56.126306 -62.297244
121 102 525.209175 735.000000 735.000000 6.170937 -209.790825 -215.961763
121 137 644.054144 750.000000 750.000000 6.296875 -105.945856 -112.242731
121 69 551.606132 900.000000 900.000000 0.000000 -348.393868 -348.393868
121 114 678.745138 885.000000 885.000000 0.000000 -206.254862 -206.254862
121 73 609.813563 765.000000 765.000000 6.800625 -155.186437 -161.987062
121 122 667.872238 975.000000 975.000000 9.571250 -307.127762 -316.699012
121 139 664.067208 810.000000 810.000000 6.926563 -145.932792 -152.859355
121 82 518.445424 780.000000 780.000000 6.674688 -261.554576 -268.229263
121 50 696.671456 945.000000 945.000000 8.060000 -248.328544 -256.388544
121 110 490.762186 705.000000 705.000000 6.045000 -214.237814 -220.282814
121 57 663.614168 780.000000 780.000000 0.000000 -116.385832 -116.385832
121 99 444.430686 760.000000 760.000000 0.000000 -315.569314 -315.569314
121 131 405.185563 625.000000 625.000000 5.919062 -219.814437 -225.733500
121 119 228.127167 560.000000 560.000000 5.541250 -331.872833 -337.414083
121 93 421.349217 655.000000 655.000000 6.045000 -233.650783 -239.695783
121 91 404.907250 525.000000 525.000000 4.911562 -120.092750 -125.004312
121 53 413.678929 715.000000 715.000000 6.548750 -301.321071 -307.869821
121 54 431.161240 715.000000 715.000000 6.422813 -283.838760 -290.261573
121 77 615.962423 910.000000 910.000000 8.060000 -294.037577 -302.097577
121 100 624.386259 770.000000 770.000000 6.674688 -145.613741 -152.288429
121 124 455.164241 870.000000 870.000000 8.060000 -414.835759 -422.895759
121 138 403.885183 730.000000 730.000000 7.052500 -326.114817 -333.167317
121 144 589.702833 715.000000 715.000000 6.548750 -125.297167 -131.845917
121 101 574.661627 710.000000 710.000000 6.296875 -135.338373 -141.635248
121 89 540.680716 945.000000 945.000000 8.437812 -404.319284 -412.757097
121 44 583.642011 805.000000 805.000000 6.926563 -221.357989 -228.284552
121 62 545.316558 805.000000 805.000000 7.178437 -259.683442 -266.861879
121 39 303.151237 590.000000 590.000000 5.667187 -286.848763 -292.515951
121 136 480.651650 650.000000 650.000000 6.045000 -169.348350 -175.393350
121 123 649.195302 860.000000 860.000000 7.304375 -210.804698 -218.109073
121 61 627.682091 785.000000 785.000000 6.674688 -157.317909 -163.992597
121 34 555.979739 780.000000 780.000000 6.926563 -224.020261 -230.946823
121 87 558.326059 760.000000 760.000000 6.926563 -201.673941 -208.600504
121 109 498.348614 860.000000 860.000000 0.000000 -361.651386 -361.651386
121 108 466.119588 620.000000 620.000000 0.000000 -153.880412 -153.880412
121 90 605.880045 865.000000 865.000000 8.563750 -259.119955 -267.683705
121 46 706.744832 875.000000 875.000000 8.311875 -168.255168 -176.567043
121 64 556.408507 720.000000 720.000000 6.800625 -163.591493 -170.392118
121 37 668.742753 1070.000000 1070.000000 9.319375 -401.257247 -410.576622
121 66 592.645029 855.000000 855.000000 0.000000 -262.354971 -262.354971
181 91 433.064500 495.000000 495.000000 0.000000 -61.935500 -61.935500
181 128 611.477381 670.000000 670.000000 0.000000 -58.522619 -58.522619
181 79 597.232632 685.000000 685.000000 0.000000 -87.767368 -87.767368
181 87 622.954624 720.000000 720.000000 0.000000 -97.045376 -97.045376
181 122 788.927056 970.000000 970.000000 0.000000 -181.072944 -181.072944
181 48 672.133097 760.000000 760.000000 0.000000 -87.866903 -87.866903
181 59 667.067449 685.000000 685.000000 0.000000 -17.932551 -17.932551
181 68 565.697031 645.000000 645.000000 0.000000 -79.302969 -79.302969
181 81 688.456361 800.000000 800.000000 0.000000 -111.543639 -111.543639
181 40 498.548844 555.000000 555.000000 4.785625 -56.451156 -61.236781
181 121 636.244724 715.000000 715.000000 6.045000 -78.755276 -84.800276
181 38 690.422081 775.000000 775.000000 0.000000 -84.577919 -84.577919
181 123 701.501398 850.000000 850.000000 0.000000 -148.498602 -148.498602
181 61 641.233946 745.000000 745.000000 6.674688 -103.766054 -110.440742
181 102 659.078852 670.000000 670.000000 6.170937 -10.921148 -17.092085
181 95 694.052614 790.000000 790.000000 0.000000 -95.947386 -95.947386
181 111 554.559500 580.000000 580.000000 0.000000 -25.440500 -25.440500
181 47 764.236131 970.000000 970.000000 0.000000 -205.763869 -205.763869
181 42 758.507416 860.000000 860.000000 0.000000 -101.492584 -101.492584
181 82 620.507485 685.000000 685.000000 0.000000 -64.492515 -64.492515
181 93 572.033000 605.000000 605.000000 0.000000 -32.967000 -32.967000
181 39 502.370000 520.000000 520.000000 0.000000 -17.630000 -17.630000
181 92 19.017063 15.000000 15.000000 1.449723 4.017063 2.567340
181 63 18.545207 15.000000 15.000000 1.288863 3.545207 2.256344
181 118 18.780519 15.000000 15.000000 1.369083 3.780519 2.411436
181 35 19.410071 15.000000 15.000000 1.583703 4.410071 2.826368
181 56 14.947190 15.000000 15.000000 1.771023 -0.052810 -1.823833
181 53 18.859367 15.000000 15.000000 1.395963 3.859367 2.463404
