IT_NO TRANSACTION_QUANTITY AVG_GOODS_PRICE
1165 248000 0.006605
1170 0 0.006605
1175 0 0.006605
1180 0 0.006605
1185 248000 0.006605
1190 0 0.006605
1195 0 0.006605
1200 0 0.006605
1205 248000 0.006605
1210 0 0.006605
1215 0 0.006605
1220 0 0.006605
1225 248000 0.006605
1230 0 0.006605
1235 0 0.006605
1240 0 0.006605
1245 248000 0.006605
1250 0 0.006605
1255 0 0.006605
1260 0 0.006605
1265 248000 0.006605
1270 0 0.006605
1275 0 0.006605
1280 0 0.006605
1285 248000 0.006605
1290 0 0.006605
1295 0 0.006605
1300 0 0.006605
1305 248000 0.006605
1310 0 0.006605
1315 0 0.006605
1320 0 0.006605
1325 248000 0.006605
1330 0 0.006605
1335 0 0.006605
1340 0 0.006605
1345 248000 0.006605
1350 0 0.006605
1355 0 0.006605
1360 0 0.006605
1365 248000 0.006605
1370 0 0.006605
1375 0 0.006605
1380 0 0.006605
1385 248000 0.006605
1390 0 0.006605
1395 0 0.006605
1400 0 0.006605
1405 248000 0.006605
1410 0 0.006605
1415 0 0.006605
1420 0 0.006605
1425 248000 0.006605
1430 0 0.006605
1435 0 0.006605
1440 0 0.006605
1445 248000 0.006605
1450 0 0.006605
1455 0 0.006605
1460 0 0.006605
1465 248000 0.006605
1470 0 0.006605
1475 0 0.006605
1480 0 0.006605
1485 248000 0.006605
1490 0 0.006605
1495 0 0.006605
1500 0 0.006605
1505 248000 0.006605
1510 0 0.006605
1515 0 0.006605
1520 0 0.006605
1525 248000 0.006605
1530 0 0.006605
1535 0 0.006605
1540 0 0.006605
1545 248000 0.006605
1550 0 0.006605
1555 0 0.006605
1560 0 0.006605
1565 248000 0.006605
1570 0 0.006605
1575 0 0.006605
1580 0 0.006605
1585 248000 0.006605
1590 0 0.006605
1595 0 0.006605
1600 0 0.006605
1605 248000 0.006605
1610 0 0.006605
1615 0 0.006605
1620 0 0.006605
1625 248000 0.006605
1630 0 0.006605
1635 0 0.006605
1640 0 0.006605
1645 248000 0.006605
1650 0 0.006605
1655 0 0.006605
1660 0 0.006605
1665 248000 0.006605
1670 0 0.006605
1675 0 0.006605
1680 0 0.006605
1685 248000 0.006605
1690 0 0.006605
1695 0 0.006605
1700 0 0.006605
1705 248000 0.006605
1710 0 0.006605
1715 0 0.006605
1720 0 0.006605
1725 248000 0.006605
1730 0 0.006605
1735 0 0.006605
1740 0 0.006605
1745 248000 0.006605
1750 0 0.006605
1755 0 0.006605
1760 0 0.006605
1765 248000 0.006605
1770 0 0.006605
1775 0 0.006605
1780 0 0.006605
1785 248000 0.006605
1790 0 0.006605
1795 0 0.006605
1800 0 0.006605
1805 248000 0.006605
1810 0 0.006605
1815 0 0.006605
1820 0 0.006605
1825 248000 0.006605
1830 0 0.006605
1835 0 0.006605
1840 0 0.006605
1845 248000 0.006605
1850 0 0.006605
1855 0 0.006605
1860 0 0.006605
1865 248000 0.006605
1870 0 0.006605
1875 0 0.006605
1880 0 0.006605
1885 248000 0.006605
1890 0 0.006605
1895 0 0.006605
1900 0 0.006605
1905 248000 0.006605
1910 0 0.006605
1915 0 0.006605
1920 0 0.006605
1925 248000 0.006605
1930 0 0.006605
1935 0 0.006605
1940 0 0.006605
1945 248000 0.006605
1950 0 0.006605
1955 0 0.006605
1960 0 0.006605
1965 248000 0.006605
1970 0 0.006605
1975 0 0.006605
1980 0 0.006605
1985 248000 0.006605
1990 0 0.006605
1995 0 0.006605
2000 0 0.006605
2005 248000 0.006605
2010 0 0.006605
2015 0 0.006605
2020 0 0.006605
2025 248000 0.006605
2030 0 0.006605
2035 0 0.006605
2040 0 0.006605
2045 248000 0.006605
2050 0 0.006605
2055 0 0.006605
2060 0 0.006605
2065 248000 0.006605
2070 0 0.006605
2075 0 0.006605
2080 0 0.006605
2085 248000 0.006605
2090 0 0.006605
2095 0 0.006605
2100 0 0.006605
2105 248000 0.006605
2110 0 0.006605
2115 0 0.006605
2120 0 0.006605
2125 248000 0.006605
2130 0 0.006605
2135 0 0.006605
2140 0 0.006605
2145 248000 0.006605
2150 0 0.006605
2155 0 0.006605
2160 0 0.006605
2165 248000 0.006605
2170 0 0.006605
2175 0 0.006605
2180 0 0.006605
2185 248000 0.006605
2190 0 0.006605
2195 0 0.006605
2200 0 0.006605
2205 248000 0.006605
2210 0 0.006605
2215 0 0.006605
2220 0 0.006605
2225 248000 0.006605
2230 0 0.006605
2235 0 0.006605
2240 0 0.006605
2245 248000 0.006605
2250 0 0.006605
2255 0 0.006605
2260 0 0.006605
2265 248000 0.006605
2270 0 0.006605
2275 0 0.006605
2280 0 0.006605
2285 248000 0.006605
2290 0 0.006605
2295 0 0.006605
2300 0 0.006605
2305 248000 0.006605
2310 0 0.006605
2315 0 0.006605
2320 0 0.006605
2325 248000 0.006605
2330 0 0.006605
2335 0 0.006605
2340 0 0.006605
2345 248000 0.006605
2350 0 0.006605
2355 0 0.006605
2360 0 0.006605
2365 248000 0.006605
2370 0 0.006605
2375 0 0.006605
2380 0 0.006605
2385 248000 0.006605
2390 0 0.006605
2395 0 0.006605
2400 0 0.006605
2405 248000 0.006605
2410 0 0.006605
2415 0 0.006605
2420 0 0.006605
2425 248000 0.006605
2430 0 0.006605
2435 0 0.006605
2440 0 0.006605
2445 248000 0.006605
2450 0 0.006605
2455 0 0.006605
2460 0 0.006605
2465 248000 0.006605
2470 0 0.006605
2475 0 0.006605
2480 0 0.006605
2485 248000 0.006605
2490 0 0.006605
2495 0 0.006605
2500 0 0.006605
2505 248000 0.006605
2510 0 0.006605
2515 0 0.006605
2520 0 0.006605
2525 248000 0.006605
2530 0 0.006605
2535 0 0.006605
2540 0 0.006605
2545 248000 0.006605
2550 0 0.006605
2555 0 0.006605
2560 0 0.006605
2565 248000 0.006605
2570 0 0.006605
2575 0 0.006605
2580 0 0.006605
2585 248000 0.006605
2590 0 0.006605
2595 0 0.006605
2600 0 0.006605
2605 248000 0.006605
2610 0 0.006605
2615 0 0.006605
2620 0 0.006605
2625 248000 0.006605
2630 0 0.006605
2635 0 0.006605
2640 0 0.006605
2645 248000 0.006605
2650 0 0.006605
2655 0 0.006605
2660 0 0.006605
2665 248000 0.006605
2670 0 0.006605
2675 0 0.006605
2680 0 0.006605
2685 248000 0.006605
2690 0 0.006605
2695 0 0.006605
2700 0 0.006605
2705 248000 0.006605
2710 0 0.006605
2715 0 0.006605
2720 0 0.006605
2725 248000 0.006605
2730 0 0.006605
2735 0 0.006605
2740 0 0.006605
2745 248000 0.006605
2750 0 0.006605
2755 0 0.006605
2760 0 0.006605
2765 248000 0.006605
2770 0 0.006605
2775 0 0.006605
2780 0 0.006605
2785 248000 0.006605
2790 0 0.006605
2795 0 0.006605
2800 0 0.006605
2805 248000 0.006605
2810 0 0.006605
2815 0 0.006605
2820 0 0.006605
2825 248000 0.006605
2830 0 0.006605
2835 0 0.006605
2840 0 0.006605
2845 248000 0.006605
2850 0 0.006605
2855 0 0.006605
2860 0 0.006605
2865 248000 0.006605
2870 0 0.006605
2875 0 0.006605
2880 0 0.006605
2885 248000 0.006605
2890 0 0.006605
2895 0 0.006605
2900 0 0.006605
2905 248000 0.006605
2910 0 0.006605
2915 0 0.006605
2920 0 0.006605
2925 248000 0.006605
2930 0 0.006605
2935 0 0.006605
2940 0 0.006605
2945 248000 0.006605
2950 0 0.006605
2955 0 0.006605
2960 0 0.006605
2965 248000 0.006605
2970 0 0.006605
2975 0 0.006605
2980 0 0.006605
2985 248000 0.006605
2990 0 0.006605
2995 0 0.006605
3000 0 0.006605
3005 248000 0.006605
3010 0 0.006605
3015 0 0.006605
3020 0 0.006605
3025 248000 0.006605
3030 0 0.006605
3035 0 0.006605
3040 0 0.006605
3045 248000 0.006605
3050 0 0.006605
3055 0 0.006605
3060 0 0.006605
3065 248000 0.006605
3070 0 0.006605
3075 0 0.006605
3080 0 0.006605
3085 248000 0.006605
3090 0 0.006605
3095 0 0.006605
3100 0 0.006605
3105 248000 0.006605
3110 0 0.006605
3115 0 0.006605
3120 0 0.006605
3125 248000 0.006605
3130 0 0.006605
3135 0 0.006605
3140 0 0.006605
3145 248000 0.006605
3150 0 0.006605
3155 0 0.006605
3160 0 0.006605
3165 248000 0.006605
3170 0 0.006605
3175 0 0.006605
3180 0 0.006605
3185 248000 0.006605
3190 0 0.006605
3195 0 0.006605
3200 0 0.006605
3205 248000 0.006605
3210 0 0.006605
3215 0 0.006605
3220 0 0.006605
3225 248000 0.006605
3230 0 0.006605
3235 0 0.006605
3240 0 0.006605
3245 248000 0.006605
3250 0 0.006605
3255 0 0.006605
3260 0 0.006605
3265 248000 0.006605
3270 0 0.006605
3275 0 0.006605
3280 0 0.006605
3285 248000 0.006605
3290 0 0.006605
3295 0 0.006605
3300 0 0.006605
3305 248000 0.006605
3310 0 0.006605
3315 0 0.006605
3320 0 0.006605
3325 248000 0.006605
3330 0 0.006605
3335 0 0.006605
3340 0 0.006605
3345 248000 0.006605
3350 0 0.006605
3355 0 0.006605
3360 0 0.006605
3365 248000 0.006605
3370 0 0.006605
3375 0 0.006605
3380 0 0.006605
3385 248000 0.006605
3390 0 0.006605
3395 0 0.006605
3400 0 0.006605
3405 248000 0.006605
3410 0 0.006605
3415 0 0.006605
3420 0 0.006605
3425 248000 0.006605
3430 0 0.006605
3435 0 0.006605
3440 0 0.006605
3445 248000 0.006605
3450 0 0.006605
3455 0 0.006605
3460 0 0.006605
3465 248000 0.006605
3470 0 0.006605
3475 0 0.006605
3480 0 0.006605
3485 248000 0.006605
3490 0 0.006605
3495 0 0.006605
3500 0 0.006605
3505 248000 0.006605
3510 0 0.006605
3515 0 0.006605
3520 0 0.006605
3525 248000 0.006605
3530 0 0.006605
3535 0 0.006605
3540 0 0.006605
3545 248000 0.006605
3550 0 0.006605
3555 0 0.006605
3560 0 0.006605
3565 248000 0.006605
3570 0 0.006605
3575 0 0.006605
3580 0 0.006605
3585 248000 0.006605
3590 0 0.006605
3595 0 0.006605
3600 0 0.006605
