IT_NO TRANSACTION_QUANTITY AVG_GOODS_PRICE
1165 120000 0.007622
1170 0 0.007622
1175 0 0.007622
1180 0 0.007622
1185 120000 0.007622
1190 0 0.007622
1195 0 0.007622
1200 0 0.007622
1205 120000 0.007622
1210 0 0.007622
1215 0 0.007622
1220 0 0.007622
1225 120000 0.007622
1230 0 0.007622
1235 0 0.007622
1240 0 0.007622
1245 120000 0.007622
1250 0 0.007622
1255 0 0.007622
1260 0 0.007622
1265 120000 0.007622
1270 0 0.007622
1275 0 0.007622
1280 0 0.007622
1285 120000 0.007622
1290 0 0.007622
1295 0 0.007622
1300 0 0.007622
1305 120000 0.007622
1310 0 0.007622
1315 0 0.007622
1320 0 0.007622
1325 120000 0.007622
1330 0 0.007622
1335 0 0.007622
1340 0 0.007622
1345 120000 0.007622
1350 0 0.007622
1355 0 0.007622
1360 0 0.007622
1365 120000 0.007622
1370 0 0.007622
1375 0 0.007622
1380 0 0.007622
1385 120000 0.007622
1390 0 0.007622
1395 0 0.007622
1400 0 0.007622
1405 120000 0.007622
1410 0 0.007622
1415 0 0.007622
1420 0 0.007622
1425 120000 0.007622
1430 0 0.007622
1435 0 0.007622
1440 0 0.007622
1445 120000 0.007622
1450 0 0.007622
1455 0 0.007622
1460 0 0.007622
1465 120000 0.007622
1470 0 0.007622
1475 0 0.007622
1480 0 0.007622
1485 120000 0.007622
1490 0 0.007622
1495 0 0.007622
1500 0 0.007622
1505 120000 0.007622
1510 0 0.007622
1515 0 0.007622
1520 0 0.007622
1525 120000 0.007622
1530 0 0.007622
1535 0 0.007622
1540 0 0.007622
1545 120000 0.007622
1550 0 0.007622
1555 0 0.007622
1560 0 0.007622
1565 120000 0.007622
1570 0 0.007622
1575 0 0.007622
1580 0 0.007622
1585 120000 0.007622
1590 0 0.007622
1595 0 0.007622
1600 0 0.007622
1605 120000 0.007622
1610 0 0.007622
1615 0 0.007622
1620 0 0.007622
1625 120000 0.007622
1630 0 0.007622
1635 0 0.007622
1640 0 0.007622
1645 120000 0.007622
1650 0 0.007622
1655 0 0.007622
1660 0 0.007622
1665 120000 0.007622
1670 0 0.007622
1675 0 0.007622
1680 0 0.007622
1685 120000 0.007622
1690 0 0.007622
1695 0 0.007622
1700 0 0.007622
1705 120000 0.007622
1710 0 0.007622
1715 0 0.007622
1720 0 0.007622
1725 120000 0.007622
1730 0 0.007622
1735 0 0.007622
1740 0 0.007622
1745 120000 0.007622
1750 0 0.007622
1755 0 0.007622
1760 0 0.007622
1765 120000 0.007622
1770 0 0.007622
1775 0 0.007622
1780 0 0.007622
1785 120000 0.007622
1790 0 0.007622
1795 0 0.007622
1800 0 0.007622
1805 120000 0.007622
1810 0 0.007622
1815 0 0.007622
1820 0 0.007622
1825 120000 0.007622
1830 0 0.007622
1835 0 0.007622
1840 0 0.007622
1845 120000 0.007622
1850 0 0.007622
1855 0 0.007622
1860 0 0.007622
1865 120000 0.007622
1870 0 0.007622
1875 0 0.007622
1880 0 0.007622
1885 120000 0.007622
1890 0 0.007622
1895 0 0.007622
1900 0 0.007622
1905 120000 0.007622
1910 0 0.007622
1915 0 0.007622
1920 0 0.007622
1925 120000 0.007622
1930 0 0.007622
1935 0 0.007622
1940 0 0.007622
1945 120000 0.007622
1950 0 0.007622
1955 0 0.007622
1960 0 0.007622
1965 120000 0.007622
1970 0 0.007622
1975 0 0.007622
1980 0 0.007622
1985 120000 0.007622
1990 0 0.007622
1995 0 0.007622
2000 0 0.007622
2005 120000 0.007622
2010 0 0.007622
2015 0 0.007622
2020 0 0.007622
2025 120000 0.007622
2030 0 0.007622
2035 0 0.007622
2040 0 0.007622
2045 120000 0.007622
2050 0 0.007622
2055 0 0.007622
2060 0 0.007622
2065 120000 0.007622
2070 0 0.007622
2075 0 0.007622
2080 0 0.007622
2085 120000 0.007622
2090 0 0.007622
2095 0 0.007622
2100 0 0.007622
2105 120000 0.007622
2110 0 0.007622
2115 0 0.007622
2120 0 0.007622
2125 120000 0.007622
2130 0 0.007622
2135 0 0.007622
2140 0 0.007622
2145 120000 0.007622
2150 0 0.007622
2155 0 0.007622
2160 0 0.007622
2165 120000 0.007622
2170 0 0.007622
2175 0 0.007622
2180 0 0.007622
2185 120000 0.007622
2190 0 0.007622
2195 0 0.007622
2200 0 0.007622
2205 120000 0.007622
2210 0 0.007622
2215 0 0.007622
2220 0 0.007622
2225 120000 0.007622
2230 0 0.007622
2235 0 0.007622
2240 0 0.007622
2245 120000 0.007622
2250 0 0.007622
2255 0 0.007622
2260 0 0.007622
2265 120000 0.007622
2270 0 0.007622
2275 0 0.007622
2280 0 0.007622
2285 120000 0.007622
2290 0 0.007622
2295 0 0.007622
2300 0 0.007622
2305 120000 0.007622
2310 0 0.007622
2315 0 0.007622
2320 0 0.007622
2325 120000 0.007622
2330 0 0.007622
2335 0 0.007622
2340 0 0.007622
2345 120000 0.007622
2350 0 0.007622
2355 0 0.007622
2360 0 0.007622
2365 120000 0.007622
2370 0 0.007622
2375 0 0.007622
2380 0 0.007622
2385 120000 0.007622
2390 0 0.007622
2395 0 0.007622
2400 0 0.007622
2405 120000 0.007622
2410 0 0.007622
2415 0 0.007622
2420 0 0.007622
2425 120000 0.007622
2430 0 0.007622
2435 0 0.007622
2440 0 0.007622
2445 120000 0.007622
2450 0 0.007622
2455 0 0.007622
2460 0 0.007622
2465 120000 0.007622
2470 0 0.007622
2475 0 0.007622
2480 0 0.007622
2485 120000 0.007622
2490 0 0.007622
2495 0 0.007622
2500 0 0.007622
2505 120000 0.007622
2510 0 0.007622
2515 0 0.007622
2520 0 0.007622
2525 120000 0.007622
2530 0 0.007622
2535 0 0.007622
2540 0 0.007622
2545 120000 0.007622
2550 0 0.007622
2555 0 0.007622
2560 0 0.007622
2565 120000 0.007622
2570 0 0.007622
2575 0 0.007622
2580 0 0.007622
2585 120000 0.007622
2590 0 0.007622
2595 0 0.007622
2600 0 0.007622
2605 120000 0.007622
2610 0 0.007622
2615 0 0.007622
2620 0 0.007622
2625 120000 0.007622
2630 0 0.007622
2635 0 0.007622
2640 0 0.007622
2645 120000 0.007622
2650 0 0.007622
2655 0 0.007622
2660 0 0.007622
2665 120000 0.007622
2670 0 0.007622
2675 0 0.007622
2680 0 0.007622
2685 120000 0.007622
2690 0 0.007622
2695 0 0.007622
2700 0 0.007622
2705 120000 0.007622
2710 0 0.007622
2715 0 0.007622
2720 0 0.007622
2725 120000 0.007622
2730 0 0.007622
2735 0 0.007622
2740 0 0.007622
2745 120000 0.007622
2750 0 0.007622
2755 0 0.007622
2760 0 0.007622
2765 120000 0.007622
2770 0 0.007622
2775 0 0.007622
2780 0 0.007622
2785 120000 0.007622
2790 0 0.007622
2795 0 0.007622
2800 0 0.007622
2805 120000 0.007622
2810 0 0.007622
2815 0 0.007622
2820 0 0.007622
2825 120000 0.007622
2830 0 0.007622
2835 0 0.007622
2840 0 0.007622
2845 120000 0.007622
2850 0 0.007622
2855 0 0.007622
2860 0 0.007622
2865 120000 0.007622
2870 0 0.007622
2875 0 0.007622
2880 0 0.007622
2885 120000 0.007622
2890 0 0.007622
2895 0 0.007622
2900 0 0.007622
2905 120000 0.007622
2910 0 0.007622
2915 0 0.007622
2920 0 0.007622
2925 120000 0.007622
2930 0 0.007622
2935 0 0.007622
2940 0 0.007622
2945 120000 0.007622
2950 0 0.007622
2955 0 0.007622
2960 0 0.007622
2965 120000 0.007622
2970 0 0.007622
2975 0 0.007622
2980 0 0.007622
2985 120000 0.007622
2990 0 0.007622
2995 0 0.007622
3000 0 0.007622
3005 120000 0.007622
3010 0 0.007622
3015 0 0.007622
3020 0 0.007622
3025 120000 0.007622
3030 0 0.007622
3035 0 0.007622
3040 0 0.007622
3045 120000 0.007622
3050 0 0.007622
3055 0 0.007622
3060 0 0.007622
3065 120000 0.007622
3070 0 0.007622
3075 0 0.007622
3080 0 0.007622
3085 120000 0.007622
3090 0 0.007622
3095 0 0.007622
3100 0 0.007622
3105 120000 0.007622
3110 0 0.007622
3115 0 0.007622
3120 0 0.007622
3125 120000 0.007622
3130 0 0.007622
3135 0 0.007622
3140 0 0.007622
3145 120000 0.007622
3150 0 0.007622
3155 0 0.007622
3160 0 0.007622
3165 120000 0.007622
3170 0 0.007622
3175 0 0.007622
3180 0 0.007622
3185 120000 0.007622
3190 0 0.007622
3195 0 0.007622
3200 0 0.007622
3205 120000 0.007622
3210 0 0.007622
3215 0 0.007622
3220 0 0.007622
3225 120000 0.007622
3230 0 0.007622
3235 0 0.007622
3240 0 0.007622
3245 120000 0.007622
3250 0 0.007622
3255 0 0.007622
3260 0 0.007622
3265 120000 0.007622
3270 0 0.007622
3275 0 0.007622
3280 0 0.007622
3285 120000 0.007622
3290 0 0.007622
3295 0 0.007622
3300 0 0.007622
3305 120000 0.007622
3310 0 0.007622
3315 0 0.007622
3320 0 0.007622
3325 120000 0.007622
3330 0 0.007622
3335 0 0.007622
3340 0 0.007622
3345 120000 0.007622
3350 0 0.007622
3355 0 0.007622
3360 0 0.007622
3365 120000 0.007622
3370 0 0.007622
3375 0 0.007622
3380 0 0.007622
3385 120000 0.007622
3390 0 0.007622
3395 0 0.007622
3400 0 0.007622
3405 120000 0.007622
3410 0 0.007622
3415 0 0.007622
3420 0 0.007622
3425 120000 0.007622
3430 0 0.007622
3435 0 0.007622
3440 0 0.007622
3445 120000 0.007622
3450 0 0.007622
3455 0 0.007622
3460 0 0.007622
3465 120000 0.007622
3470 0 0.007622
3475 0 0.007622
3480 0 0.007622
3485 120000 0.007622
3490 0 0.007622
3495 0 0.007622
3500 0 0.007622
3505 120000 0.007622
3510 0 0.007622
3515 0 0.007622
3520 0 0.007622
3525 120000 0.007622
3530 0 0.007622
3535 0 0.007622
3540 0 0.007622
3545 120000 0.007622
3550 0 0.007622
3555 0 0.007622
3560 0 0.007622
3565 120000 0.007622
3570 0 0.007622
3575 0 0.007622
3580 0 0.007622
3585 120000 0.007622
3590 0 0.007622
3595 0 0.007622
3600 0 0.007622
